"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL5"	"CONTROL6"	"CONTROL7"	"CONTROL8"	"CONTROL9"	"GOS5"	"GOS6"	"GOS7"	"GOS8"	"CONTROL"	"GOS"	"TOTAL"
"Otu028"	"Otu028"	912	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Collinsella"	1.04628261939931	1.97791722932719	0.761971338692765	0.229095074455899	0.535045478865704	0.131440588853838	0.182796790900782	0.0713076031731883	0.214170530135053	0.996861268047709	0.179683385482822	0.631032952402086
"Otu029"	"Otu029"	865	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto"	0.898572131954702	1.00484550003972	0.461377140859839	0.030839721561371	4.7940074906367	0.0262881177707676	0.0101553772722657	0.0356538015865942	0.0302358395484781	1.06340238543628	0.0278819046438861	0.5998280261844
"Otu030"	"Otu030"	826	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonella"	0.184638109305761	0.214472952577647	0.216707444949318	2.62137633271654	0.652755484216158	0.0788643533123028	0.111709149994922	0.0802210535698369	0.110864745011086	0.949152542372881	0.103782645063354	0.570703428381227
"Otu031"	"Otu031"	803	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Faecalibacterium"	2.20334810438208	0.405115577091111	2.83816847256204	0.0396510705789056	0.0749063670411985	0.0262881177707676	0.030466131816797	0.0623941527765398	0.219209836726466	0.882611424984306	0.151801480838936	0.555447686674803
"Otu032"	"Otu032"	799	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	3.38503200393895	0.417030741123203	1.83851800069906	0.0132170235263019	0.214018191546281	0	0	0.00891345039664854	0.327554928441846	0.836158192090396	0.202918306019393	0.552673915455453
"Otu033"	"Otu033"	789	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacteriales"	"Enterobacteriaceae"	"Enterobacteriaceae_unclassified"	2.38798621368784	0.202557788545556	0.643131772107655	0.0220283725438365	0.449438202247191	0.0262881177707676	0.0507768863613283	0.098047954363134	0.0629913323926628	0.48210922787194	0.0650577775024009	0.295406634860757
"Otu034"	"Otu034"	726	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micrococcaceae"	"Rothia"	0.135401280157558	0.246246723329891	0.11184900384481	2.22045995241872	0.438737292669877	0.0788643533123028	0.0812430181781253	0.329797664675996	0.110864745011086	0.795982423101067	0.142507512624307	0.503439476311994
"Otu035"	"Otu035"	682	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Subdoligranulum"	1.55096011816839	0.782429104774009	0.922754281719678	0.312802890122478	0.395933654360621	0.0788643533123028	0.213262922717579	0.320884214279348	0.146139891150978	0.706842435655995	0.182781374887698	0.472234550094308
"Otu036"	"Otu036"	645	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.492368291482029	1.04059099213599	0.195735756728417	0.497841219490704	1.04868913857678	0.394321766561514	0.243729054534376	0.267403511899456	0.0806289054626083	0.679221594475832	0.15644846494625	0.445190280705647
"Otu037"	"Otu037"	625	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Terrisporobacter"	0.393894633185623	1.12399714036063	0.35651869975533	0.158604282315623	2.00107009095773	0.315457413249211	0.0101553772722657	0.098047954363134	0.0251965329570651	0.739485247959824	0.052665819882896	0.432014867413736
