"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL14"	"CONTROL15"	"CONTROL16"	"CONTROL17"	"CONTROL18"	"GOS13"	"GOS14"	"GOS15"	"GOS16"	"GOS17"	"CONTROL"	"GOS"	"TOTAL"
"Otu018"	"Otu018"	836	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.920669019487494	0.947603121516165	1.30772855796418	1.51308304891923	0.431261175975597	0.56866048862679	0.45771144278607	0.548498845265589	0.122984421973217	2.75340918961174	1.01410616874534	1.16514690982776	1.2543919617164
"Otu019"	"Otu019"	749	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Actinomyces"	0.130428111094062	0	1.04853911404336	1.17178612059158	0.273482696960135	0.40016849199663	0.258706467661692	0.707274826789838	4.72806777808144	0.755667506297229	0.56472736885108	1.44658336147698	0.562807039857549
"Otu020"	"Otu020"	533	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.107411385606874	0.278706800445931	0.223845428840716	0.443686006825939	0.441779741243294	0.10530749789385	0.159203980099502	0.837182448036952	0.109319486198415	2.90975419091462	0.285968327205441	1.16514690982776	0.742460134501343
"Otu021"	"Otu021"	494	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0	0.0557413600891862	0.0235626767200754	0.0455062571103527	0.683706742400337	2.27464195450716	0.736318407960199	0.995958429561201	2.03607543044548	0.46034917050291	0.173022853435225	1.17077563886075	0.429259606671012
"Otu022"	"Otu022"	379	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonella"	0.0997391437778119	0	0.0117813383600377	0.136518771331058	0.0841485221415799	0.08424599831508	1.55223880597015	0.678406466512702	0.273298715496037	1.69373751411448	0.0817052363444116	0.968141393673309	0.494443472869203
"Otu023"	"Otu023"	342	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	2.62390670553936	0	0	0	0	0	0	0	0	0	0.821858553817317	0	0.543728835116616
"Otu024"	"Otu024"	242	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	0.882307810342182	0.222965440356745	0.647973609802074	0.591581342434585	0.0841485221415799	0	0.0398009950248756	0.0144341801385681	0.0683246788740093	0	0.56232427366448	0.0225149161319374	0.375204693238366
"Otu025"	"Otu025"	218	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.138100352923124	0.0557413600891862	0.176720075400566	0.875995449374289	0.936152308825076	0	0.0199004975124378	0.115473441108545	0	0.0781725006514375	0.480619037320068	0.0506585612968592	0.333868582966343
"Otu026"	"Otu026"	203	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micrococcaceae"	"Rothia"	0.0230167254871874	0	1.50801131008483	0.113765642775882	0.021037130535395	0.04212299915754	0.0398009950248756	0.476327944572748	0.232303908171632	0.0521150004342917	0.343642611683849	0.168861870989531	0.243247110446907
"Otu027"	"Otu027"	199	"Bacteria"	"Tenericutes"	"Mollicutes"	"Mycoplasmatales"	"Mycoplasmataceae"	"Mycoplasma"	0.0537056928034372	0	0.0706880301602262	2.10466439135381	0.0105185652676975	0	0	0	0	0	0.478215942133468	0	0.316380228620487
