"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL1"	"CONTROL2"	"CONTROL3"	"CONTROL4"	"GOS1"	"GOS2"	"GOS3"	"GOS4"	"CONTROL"	"GOS"	"TOTAL"
"Otu001"	"Otu001"	14318	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.932890210483354	16.78391959799	0.283235970968313	35.3552372928953	31.5958719712833	55.9043222828368	31.9047619047619	8.79887482419128	4.54235920199753	28.9263264928822	17.2670373005632
"Otu002"	"Otu002"	7616	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Leuconostoc"	2.01154451635473	10.4020100502513	0.12981648669381	15.5012636899747	5.60125635656596	9.86991187578682	12.8571428571429	25.5302390998594	2.8399203006381	14.9981512294324	9.18464562656022
"Otu003"	"Otu003"	6465	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	3.16599615182788	25.5276381909548	7.34643299699062	11.0923897781522	18.8378701764882	1.9303399076794	0	5.76652601969058	6.78705642008626	8.72157515252357	7.7965774652983
"Otu004"	"Otu004"	6291	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	14.5006122092006	0	21.4787277984304	3.510249929795	0.142087944959617	0	0	0.112517580872011	15.7683674241469	0.0901275651691625	7.5867391854898
"Otu005"	"Otu005"	4310	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	1.3351991137543	1.55778894472362	4.26624181271021	3.31367593372648	10.4546814238708	1.4771296684851	27.1428571428571	8.87763713080169	2.77686700799516	7.41588093917545	5.19771831019886
"Otu006"	"Otu006"	3368	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	3.17765727945892	3.31658291457286	0.920516905647017	1.37601797247964	7.3287466347592	3.39068401174989	2.38095238095238	6.54289732770745	2.05805947186562	5.89757811055648	4.0616972781322
"Otu007"	"Otu007"	2834	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	4.66445105241677	1.4070351758794	1.62270608367263	0.05616399887672	1.07687705653605	0.0419639110365086	1.42857142857143	8.72011251758087	2.78695553481803	3.93325938251063	3.38514972081861
"Otu008"	"Otu008"	2541	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	1.04367092297825	8.34170854271357	2.44881099899687	2.04998595900028	6.90996111277296	0.805707091900965	0.476190476190476	3.83684950773558	2.10093571086282	3.9355703457201	3.05833262985251
"Otu009"	"Otu009"	2480	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonella"	0.653023147338348	1.95979899497487	0.749395173186995	3.28559393428812	3.14836972778941	5.59798573227025	3.33333333333333	5.56962025316456	0.996242023758481	4.818358291736	2.99079847083368
"Otu010"	"Otu010"	1715	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Megasphaera"	3.1718267156434	1.75879396984925	5.25166696170414	1.23560797528784	0.15704457074484	0.167855644146034	0.476190476190476	0.90014064697609	3.81598527075084	0.466814568312072	2.06823361995152
"Otu011"	"Otu011"	1590	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.24488368025188	1.80904522613065	0.100312739717944	1.8253299634934	2.25845049356865	6.19387326898867	2.85714285714286	2.16033755274262	0.403541072914828	3.30467738953596	1.9174877292845
"Otu012"	"Otu012"	1440	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	1.13695994402659	0	0.472059951613855	0.16849199663016	0.246784325456177	0.0503566932438103	0	6.30098452883263	0.708719009306666	2.67840635977075	1.73659266048408
"Otu013"	"Otu013"	1259	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0	0	7.40544049094235	0	0.0224349386778343	0	0	0.00562587904360056	3.16527529067568	0.00924385283786282	1.51831261079823
"Otu014"	"Otu014"	1236	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Acidaminococcaceae"	"Phascolarctobacterium"	3.90647775639904	0	3.04478668790936	1.01095197978096	0.0224349386778343	0.0251783466219052	0	0.0450070323488045	3.082044944387	0.0323534849325199	1.4905753669155
"Otu015"	"Otu015"	980	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	5.71395253921054	0	0	0	0	0	0	0	2.47168907160332	0	1.18184778282944
"Otu016"	"Otu016"	976	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	0.0233222552620838	0.904522613065327	0.0118014987903464	2.92052794158944	2.0939276099312	4.06210658833403	1.9047619047619	0.450070323488045	0.322832858331862	1.95969680162692	1.1770239143281
"Otu017"	"Otu017"	942	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0.769634423648767	0	4.75010326311442	0	0	0	0	0.0281293952180028	2.36323740825746	0.0115548160473285	1.13602103206667
"Otu018"	"Otu018"	923	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Actinobacillus"	0.145764095388024	0.251256281407035	0.932318404437363	1.20752597584948	0.57583009273108	0.268569030633655	0	3.27988748241913	0.582612424020782	1.59918654095027	1.11310765668528
"Otu019"	"Otu019"	874	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.0641362019707306	1.75879396984925	0.0118014987903464	1.88149396237012	2.04157941968292	3.23122114981116	2.85714285714286	0.534458509142053	0.290045146157532	1.75402107598447	1.05401526754381
"Otu020"	"Otu020"	795	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	1.42265757098711	0	3.04478668790936	0.73013198539736	0.0598265031408914	0	0	0.00562587904360056	1.98239552069409	0.0207986688851913	0.95874386464225
"Otu021"	"Otu021"	687	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0.24488368025188	0.150753768844221	3.76467811412049	0.11232799775344	0	0	0	0	1.73270448182804	0	0.828499415105944
"Otu022"	"Otu022"	648	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Subdoligranulum"	2.16313917555828	0.050251256281407	1.36897385968018	0.5616399887672	0.05234819024828	0.0335711288292069	0	0.0731364275668073	1.57381018436783	0.0554631170271769	0.781466697217834
"Otu023"	"Otu023"	612	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Terrisporobacter"	0.239053116436359	9.19597989949749	0.436655455242816	0.2808199943836	0.127131319174394	0.0755350398657155	0	1.56399437412096	0.776816565361043	0.702532815677574	0.738051880705732
"Otu024"	"Otu024"	582	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonellaceae_unclassified"	3.23013235379861	0	0.0177022481855196	0.64588598708228	0	0	0	0.0112517580872011	1.46283638931625	0.00462192641893141	0.701872866945647
"Otu025"	"Otu025"	575	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	2.65290653606204	0	0.696288428630436	0	0.00747831289261143	0	0	0.00562587904360056	1.44518146737623	0.00462192641893141	0.693431097068294
"Otu026"	"Otu026"	552	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	2.8919596524984	0	0.312739717944179	0	0.0224349386778343	0	0	0	1.384650306439	0.00693288962839712	0.665693853185562
"Otu027"	"Otu027"	539	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto"	0.0524750743396886	5.37688442211055	1.66991207883401	0.08424599831508	0.142087944959617	0.0335711288292069	0	0.641350210970464	1.0138969456985	0.316601959696802	0.650016280556192
"Otu028"	"Otu028"	519	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Ruminococcus2"	1.27689347559909	0.050251256281407	1.69941582580988	0.1404099971918	0	0	0	0.0337552742616034	1.29385356503317	0.0138657792567942	0.625896938049469
"Otu029"	"Otu029"	485	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.507259051950324	0.85427135678392	0.0826104915324246	0.19657399606852	0.47113371223452	0.0755350398657155	0	1.62025316455696	0.315266463214709	0.831946755407654	0.584894055788039
"Otu030"	"Otu030"	484	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Leuconostoc"	0	0.402010050251256	0	1.31985397360292	0.897397547113371	2.19051615610575	0.476190476190476	0.264416315049226	0.138717243814472	0.991403216860788	0.583688088662703
"Otu031"	"Otu031"	478	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Collinsella"	1.30021573086117	0	1.36307311028501	0.2808199943836	0.0373915644630571	0	0.476190476190476	0.0450070323488045	1.170269111453	0.0323534849325199	0.576452285910686
"Otu032"	"Otu032"	441	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Faecalibacterium"	1.27689347559909	0	1.18605062842981	0.4212299915754	0.0373915644630571	0	0	0.00562587904360056	1.09712729198719	0.0138657792567942	0.531831502273248
"Otu033"	"Otu033"	438	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	1.10780712494898	0	1.33356936330914	0.30890199382196	0.00747831289261143	0	0.476190476190476	0.0506329113924051	1.07695023834145	0.0254205953041228	0.52821360089724
"Otu034"	"Otu034"	410	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	1.34686024138534	0.050251256281407	0.967722900808403	0.33698399326032	0	0	0	0.0112517580872011	1.02902973593281	0.00462192641893141	0.494446521387827
"Otu035"	"Otu035"	379	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	2.20978368608244	0	0	0	0	0	0	0	0.955887916466998	0	0.457061540502406
"Otu036"	"Otu036"	370	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Romboutsia"	0.174916914465629	1.85929648241206	0.171121732460022	0.36506599269868	0.321567454382291	0.0755350398657155	0	1.17580872011252	0.274912355923226	0.603161397670549	0.44620783637438
"Otu037"	"Otu037"	356	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Acidaminococcaceae"	"Acidaminococcus"	1.49262433677337	0.150753768844221	0.300938219153833	0.25273799494524	0.00747831289261143	0.0167855644146034	0	0.191279887482419	0.804560014123938	0.0855056387502311	0.429324296619674
"Otu038"	"Otu038"	344	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Actinomyces"	0.0757973296017725	0.050251256281407	0.0590074939517319	0.19657399606852	1.02452886628777	0.151070079731431	0	0.888888888888889	0.0781860828772478	0.723331484562766	0.41485269111564
