"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL14"	"CONTROL15"	"CONTROL16"	"CONTROL17"	"CONTROL18"	"GOS13"	"GOS14"	"GOS15"	"GOS16"	"GOS17"	"CONTROL"	"GOS"	"TOTAL"
"Otu079"	"Otu079"	49	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0	0	0	0	0	0.00790451347719548	0	0	0	0.391070555646081	0	0.110132158590308	0.0617206197254062
"Otu080"	"Otu080"	48	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.115207373271889	0.311607374707868	0.0398883127243718	0.0232270052647879	0	0	0	0.0348553502962705	0	0.0244419097278801	0.104632359935318	0.0089903802930864	0.0592014107570223
"Otu081"	"Otu081"	47	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.172811059907834	0.0173115208171038	0.0132961042414573	0.0309693403530505	0	0.00790451347719548	0	0.69710700592541	0	0.130356851882027	0.0237800818034814	0.0831610177110492	0.034009321073183
"Otu082"	"Otu082"	45	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Dorea"	0	0.121180645719726	0.0664805212072863	0.00774233508826262	0	0	0	0.383408853258975	0	0.114062245396774	0.0475601636069628	0.05618987683179	0.0428265524625268
"Otu083"	"Otu083"	45	"Bacteria"	"Chlamydiae"	"Chlamydiia"	"Chlamydiales"	"Chlamydiaceae"	"Chlamydia"	0.806451612903226	0.0346230416342076	0.305810397553517	0	0.0480422772039395	0	0	0	0	0	0.107010368115666	0	0.0566822017886384
"Otu084"	"Otu084"	44	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.103869124902623	0.0664805212072863	0	0	0	0	0	0	0.219977187550921	0.0404261390659184	0.0606850669783332	0.0554225973044464
"Otu085"	"Otu085"	42	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonella"	0	0	0	0.0851656859708888	0.0120105693009849	0.0237135404315864	0.0483364214935954	0	0	0.17109336809516	0.0285360981641777	0.067427852198148	0.0529033883360625
"Otu086"	"Otu086"	41	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0.0173115208171038	0	0.0232270052647879	0.0120105693009849	0.0948541617263458	0.0402803512446629	0.278842802370164	0.14002333722287	0.0325892129705068	0.0142680490820888	0.078665827564506	0.034009321073183
"Otu087"	"Otu087"	41	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0.103869124902623	0	0.0154846701765252	0.108095123708864	0.00790451347719548	0	0	0.163360560093349	0.0814730324262669	0.0546941881480072	0.0404567113188888	0.0428265524625268
"Otu088"	"Otu088"	40	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto"	0	0.0432788020427595	0.186145459380402	0.00774233508826262	0	0.015809026954391	0.0241682107467977	0	0	0.1222095486394	0.0475601636069628	0.044951901465432	0.0503841793676786
"Otu089"	"Otu089"	38	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.172811059907834	0.0605903228598632	0.0398883127243718	0.0154846701765252	0	0.0395225673859774	0.0161121404978651	0	0.0233372228704784	0.1222095486394	0.0356701227052221	0.0516946866852468	0.0466053659151027
"Otu090"	"Otu090"	37	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0.00774233508826262	0.0240211386019697	0.150185756066714	0.0402803512446629	0.0348553502962705	0.186697782963827	0.00814730324262669	0.00713402454104442	0.0764182324912344	0.035268925557375
"Otu091"	"Otu091"	36	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Intestinimonas"	0.0576036866359447	0.233705531030901	0.0265922084829145	0.00774233508826262	0	0.00790451347719548	0.00805607024893257	0	0.0233372228704784	0.0162946064852534	0.0737182535907923	0.011237975366358	0.0440861569467187
"Otu092"	"Otu092"	34	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto"	0	0	0	0.00774233508826262	0.396348786932501	0	0	0	0	0	0.0808522781318368	0	0.0428265524625268
"Otu093"	"Otu093"	34	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptostreptococcus"	0	0	0.0132961042414573	0.100650356147414	0	0.015809026954391	0.0322242809957303	0	0.14002333722287	0.0651784259410135	0.033292114524874	0.044951901465432	0.035268925557375
"Otu094"	"Otu094"	34	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0576036866359447	0.0346230416342076	0	0	0	0.00790451347719548	0	0	0	0.228124490793547	0.0118900409017407	0.0651802571248764	0.0428265524625268
"Otu095"	"Otu095"	33	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_Incertae_Sedis_XIII"	"Mogibacterium"	0.345622119815668	0.112524885311175	0.0132961042414573	0.0154846701765252	0	0.00790451347719548	0	0	0	0.0814730324262669	0.0523161799676591	0.0247235458059876	0.0415669479783348
"Otu096"	"Otu096"	31	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Phyllobacteriaceae"	"Mesorhizobium"	0.345622119815668	0.0432788020427595	0	0.0232270052647879	0.0120105693009849	0.0632361078175638	0	0	0	0.0651784259410135	0.0356701227052221	0.0359615211723456	0.0390477390099509
"Otu097"	"Otu097"	30	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto"	0	0.00865576040855189	0	0	0	0	0	0.0348553502962705	0	0.228124490793547	0.00237800818034814	0.0651802571248764	0.0365285300415669
"Otu098"	"Otu098"	29	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto"	0	0.0346230416342076	0.226033772104773	0	0	0	0	0	0.0233372228704784	0.0570311226983868	0.0499381717873109	0.0179807605861728	0.035268925557375
"Otu099"	"Otu099"	26	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micrococcaceae"	"Arthrobacter"	0	0.0173115208171038	0.119664938173115	0	0	0.00790451347719548	0.00805607024893257	0	0	0.105914942154147	0.0261580899838295	0.033713926099074	0.0327497165889911
"Otu100"	"Otu100"	25	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.576036866359447	0.121180645719726	0	0	0	0	0	0	0	0	0.0570721963283554	0	0.0302305076206071
"Otu101"	"Otu101"	25	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Collinsella"	0	0.00865576040855189	0.0265922084829145	0.116135026323939	0	0.0395225673859774	0	0	0	0.0162946064852534	0.0428041472462665	0.0157331655129012	0.0314901121047991
"Otu102"	"Otu102"	25	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto"	0	0	0.14625714665603	0	0	0	0	0	0	0.114062245396774	0.0261580899838295	0.0314663310258024	0.0314901121047991
"Otu103"	"Otu103"	24	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Ralstonia"	0.806451612903226	0.00865576040855189	0	0.00774233508826262	0.0120105693009849	0.0316180539087819	0	0	0	0.0162946064852534	0.0404261390659184	0.0134855704396296	0.0289709031364152
"Otu104"	"Otu104"	23	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Leuconostoc"	0	0	0.053184416965829	0.116135026323939	0	0.015809026954391	0.0161121404978651	0	0	0	0.0451821554266147	0.0089903802930864	0.0289709031364152
"Otu105"	"Otu105"	22	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Sphingobacterium"	0	0.0259672812256557	0.199441563621859	0	0	0	0	0	0	0.0325892129705068	0.0428041472462665	0.0089903802930864	0.0277112986522232
"Otu106"	"Otu106"	21	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Selenomonas"	0.230414746543779	0.0519345624513113	0	0.0851656859708888	0	0	0	0	0	0	0.0499381717873109	0	0.0264516941680312
"Otu107"	"Otu107"	21	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0	0.00865576040855189	0	0	0	0	0.00805607024893257	0.069710700592541	0	0.138504155124654	0.00237800818034814	0.044951901465432	0.0239324851996473
"Otu108"	"Otu108"	20	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Pseudoflavonifractor"	0	0.00865576040855189	0.0132961042414573	0	0	0	0	0.0348553502962705	0	0.138504155124654	0.00475601636069628	0.0404567113188888	0.0239324851996473
"Otu109"	"Otu109"	20	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Turicibacter"	0	0.0605903228598632	0.0132961042414573	0	0.0480422772039395	0.00790451347719548	0	0	0.116686114352392	0.0162946064852534	0.0285360981641777	0.0179807605861728	0.0188940672628795
"Otu110"	"Otu110"	20	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0	0.0132961042414573	0.0154846701765252	0.0120105693009849	0.0790451347719548	0.0322242809957303	0	0.0466744457409568	0	0.00951203272139256	0.0359615211723456	0.0226728807154553
"Otu111"	"Otu111"	20	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.0519345624513113	0	0.0154846701765252	0	0	0	0	0	0.0977676389115203	0.0190240654427851	0.0269711408792592	0.0251920896838393
"Otu112"	"Otu112"	19	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonella"	0	0	0.252625980587688	0	0	0	0	0	0	0	0.0451821554266147	0	0.0239324851996473
"Otu113"	"Otu113"	19	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonadaceae_unclassified"	0	0.0173115208171038	0.0398883127243718	0	0	0.00790451347719548	0	0	0	0.105914942154147	0.0118900409017407	0.0314663310258024	0.0239324851996473
"Otu114"	"Otu114"	19	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0576036866359447	0.103869124902623	0	0	0	0.015809026954391	0.00805607024893257	0	0.0233372228704784	0.0162946064852534	0.0309141063445258	0.0134855704396296	0.0226728807154553
"Otu115"	"Otu115"	16	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Anaerostipes"	0	0.077901843676967	0.0132961042414573	0.0154846701765252	0	0.015809026954391	0	0	0	0.0162946064852534	0.0285360981641777	0.0089903802930864	0.0201536717470714
"Otu116"	"Otu116"	16	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	0	0	0	0	0	0.0790451347719548	0.0402803512446629	0.0348553502962705	0	0	0	0.0359615211723456	0.0188940672628795
"Otu117"	"Otu117"	15	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Treponema"	0	0	0.199441563621859	0	0	0	0	0	0	0	0.0356701227052221	0	0.0188940672628795
"Otu118"	"Otu118"	15	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0	0.100650356147414	0	0	0	0	0.0466744457409568	0	0.0309141063445258	0.0044951901465432	0.0163748582944955
"Otu119"	"Otu119"	15	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_Incertae_Sedis_XI"	"Anaerococcus"	0	0.0259672812256557	0.0132961042414573	0	0	0.015809026954391	0	0	0	0.0733257291836402	0.00951203272139256	0.0247235458059876	0.0188940672628795
"Otu120"	"Otu120"	15	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	0	0.0605903228598632	0.0265922084829145	0	0	0.0316180539087819	0	0	0.0233372228704784	0.00814730324262669	0.0214020736231333	0.0134855704396296	0.0176344627786875
"Otu121"	"Otu121"	14	"Bacteria"	"Deferribacteres"	"Deferribacteres"	"Deferribacterales"	"Deferribacteraceae"	"Mucispirillum"	0	0.0519345624513113	0.0265922084829145	0.00774233508826262	0	0.0316180539087819	0	0	0	0.00814730324262669	0.0214020736231333	0.011237975366358	0.0176344627786875
"Otu122"	"Otu122"	14	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0.0346230416342076	0.0132961042414573	0.00774233508826262	0.0120105693009849	0	0.0241682107467977	0	0.0933488914819137	0	0.016646057262437	0.0157331655129012	0.0125960448419196
"Otu123"	"Otu123"	14	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Moraxella"	0	0	0	0	0	0	0.104728913236123	0	0	0.00814730324262669	0	0.0314663310258024	0.0176344627786875
"Otu124"	"Otu124"	13	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Coriobacteriaceae_unclassified"	0	0.0259672812256557	0.0132961042414573	0.0232270052647879	0	0.00790451347719548	0	0	0	0.0407365162131335	0.016646057262437	0.0134855704396296	0.0163748582944955
"Otu125"	"Otu125"	13	"Bacteria"	"Chlamydiae"	"Chlamydiia"	"Chlamydiales"	"Chlamydiaceae"	"Chlamydia"	0	0	0	0	0	0.00790451347719548	0.00805607024893257	0	0.256709451575263	0	0	0.0292187359525308	0.00251920896838393
"Otu126"	"Otu126"	13	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	0	0.0346230416342076	0.0664805212072863	0	0	0	0	0	0	0.0325892129705068	0.0214020736231333	0.0089903802930864	0.0163748582944955
"Otu127"	"Otu127"	13	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0.0576036866359447	0.00865576040855189	0.0132961042414573	0	0	0	0	0.0348553502962705	0	0.0733257291836402	0.00713402454104442	0.022475950732716	0.0151152538103036
"Otu128"	"Otu128"	12	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	0	0.0173115208171038	0	0	0	0	0	0.069710700592541	0	0.0651784259410135	0.00475601636069628	0.022475950732716	0.0125960448419196
"Otu129"	"Otu129"	11	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Megasphaera"	0	0.00865576040855189	0.0797766254487435	0.00774233508826262	0.0120105693009849	0	0	0.0348553502962705	0	0.00814730324262669	0.0214020736231333	0.0044951901465432	0.0125960448419196
"Otu130"	"Otu130"	11	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0	0	0	0	0	0	0	0	0.0896203356688936	0	0.0247235458059876	0.0138556493261116
"Otu131"	"Otu131"	11	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	0	0	0	0.00774233508826262	0	0.0316180539087819	0.0402803512446629	0.0348553502962705	0	0	0.00237800818034814	0.022475950732716	0.0125960448419196
"Otu132"	"Otu132"	11	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Butyricicoccus"	0.230414746543779	0.0432788020427595	0.0132961042414573	0	0	0	0	0	0	0.00814730324262669	0.0237800818034814	0.0022475950732716	0.0138556493261116
"Otu133"	"Otu133"	10	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0	0	0	0	0	0.00790451347719548	0	0.104566050888811	0	0.0488838194557601	0	0.022475950732716	0.00881723138934374
"Otu134"	"Otu134"	10	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.0576036866359447	0.0519345624513113	0.0265922084829145	0	0	0	0.00805607024893257	0	0	0	0.0214020736231333	0.0022475950732716	0.0125960448419196
"Otu135"	"Otu135"	10	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Clostridium_IV"	0.518433179723502	0	0	0	0	0.00790451347719548	0	0	0	0	0.0214020736231333	0.0022475950732716	0.0125960448419196
"Otu136"	"Otu136"	10	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Helicobacteraceae"	"Helicobacter"	0	0.0173115208171038	0	0.00774233508826262	0	0.00790451347719548	0	0	0	0.0488838194557601	0.00713402454104442	0.0157331655129012	0.0125960448419196
"Otu137"	"Otu137"	10	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Psychrobacter"	0	0	0.053184416965829	0.0154846701765252	0.0120105693009849	0	0	0	0	0.0244419097278801	0.016646057262437	0.0067427852198148	0.0125960448419196
"Otu138"	"Otu138"	9	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0	0.0930727296902008	0	0	0	0.00805607024893257	0.0348553502962705	0	0	0.016646057262437	0.0044951901465432	0.0100768358735357
"Otu139"	"Otu139"	9	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	0	0	0.106368833931658	0	0	0	0	0	0	0.00814730324262669	0.0190240654427851	0.0022475950732716	0.0113364403577277
"Otu140"	"Otu140"	9	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Kingella"	0	0	0.0265922084829145	0	0	0	0.0402803512446629	0.0348553502962705	0.0233372228704784	0	0.00475601636069628	0.0157331655129012	0.00881723138934374
"Otu141"	"Otu141"	9	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Rhodobacteraceae_unclassified"	0	0	0.053184416965829	0	0	0	0	0	0	0.0407365162131335	0.00951203272139256	0.011237975366358	0.0113364403577277
"Otu142"	"Otu142"	8	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0	0	0	0	0	0	0	0.0651784259410135	0	0.0179807605861728	0.0100768358735357
"Otu143"	"Otu143"	8	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0	0.0398883127243718	0	0	0.00790451347719548	0.0241682107467977	0	0.0233372228704784	0	0.00713402454104442	0.011237975366358	0.00881723138934374
"Otu144"	"Otu144"	7	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Pedobacter"	0.288018433179724	0	0.0132961042414573	0	0	0	0	0	0	0.00814730324262669	0.0142680490820888	0.0022475950732716	0.00881723138934374
"Otu145"	"Otu145"	7	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0	0	0.0930727296902008	0	0	0	0	0	0	0	0.016646057262437	0	0.00881723138934374
"Otu146"	"Otu146"	7	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Collinsella"	0	0	0	0	0	0.00790451347719548	0	0	0	0.0488838194557601	0	0.0157331655129012	0.00881723138934374
"Otu147"	"Otu147"	7	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Butyricicoccus"	0	0.0519345624513113	0.0132961042414573	0	0	0	0	0	0	0	0.016646057262437	0	0.00881723138934374
"Otu148"	"Otu148"	7	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	0	0	0.0265922084829145	0.0154846701765252	0.0120105693009849	0.015809026954391	0	0	0	0	0.0118900409017407	0.0044951901465432	0.00881723138934374
"Otu149"	"Otu149"	7	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Dietziaceae"	"Dietzia"	0	0.0346230416342076	0	0	0	0	0	0	0	0.0244419097278801	0.00951203272139256	0.0067427852198148	0.00881723138934374
"Otu150"	"Otu150"	6	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"	0.288018433179724	0	0	0.00774233508826262	0	0	0	0	0	0	0.0142680490820888	0	0.00755762690515178
"Otu151"	"Otu151"	6	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Enhydrobacter"	0	0	0	0	0.0480422772039395	0	0.00805607024893257	0.0348553502962705	0	0	0.00951203272139256	0.0044951901465432	0.00629802242095982
"Otu152"	"Otu152"	6	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Weissella"	0	0.0173115208171038	0.0132961042414573	0.0154846701765252	0.0120105693009849	0	0	0	0	0	0.0142680490820888	0	0.00755762690515178
"Otu153"	"Otu153"	6	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Coriobacteriaceae_unclassified"	0	0	0.0132961042414573	0.0309693403530505	0	0	0	0	0	0.00814730324262669	0.0118900409017407	0.0022475950732716	0.00755762690515178
"Otu154"	"Otu154"	6	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Sanguibacteraceae"	"Sanguibacter"	0.230414746543779	0.00865576040855189	0.0132961042414573	0	0	0	0	0	0	0	0.0142680490820888	0	0.00755762690515178
"Otu155"	"Otu155"	6	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0.0132961042414573	0	0	0.015809026954391	0.00805607024893257	0	0.0466744457409568	0	0.00237800818034814	0.011237975366358	0.00503841793676786
"Otu156"	"Otu156"	6	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0	0.0173115208171038	0.0398883127243718	0	0	0.00790451347719548	0	0	0	0	0.0118900409017407	0.0022475950732716	0.00755762690515178
"Otu157"	"Otu157"	6	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Rhizobiaceae_unclassified"	0	0	0	0	0	0.0237135404315864	0.0161121404978651	0	0.0233372228704784	0	0	0.0134855704396296	0.00629802242095982
"Otu158"	"Otu158"	6	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Dermabacteraceae"	"Brachybacterium"	0	0.00865576040855189	0.0398883127243718	0	0	0	0	0	0	0.0162946064852534	0.00951203272139256	0.0044951901465432	0.00755762690515178
"Otu159"	"Otu159"	6	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.0432788020427595	0.0132961042414573	0	0	0	0	0	0	0	0.0142680490820888	0	0.00755762690515178
"Otu160"	"Otu160"	6	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0	0.0402803512446629	0	0.0233372228704784	0	0	0.0134855704396296	0.00629802242095982
"Otu161"	"Otu161"	6	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0.0232270052647879	0	0	0.0241682107467977	0	0	0	0.00713402454104442	0.0067427852198148	0.00755762690515178
"Otu162"	"Otu162"	6	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0	0.0173115208171038	0	0	0	0.015809026954391	0	0	0	0.0162946064852534	0.00475601636069628	0.0089903802930864	0.00755762690515178
"Otu163"	"Otu163"	6	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0	0	0.0664805212072863	0.00774233508826262	0	0	0	0	0	0	0.0142680490820888	0	0.00755762690515178
"Otu164"	"Otu164"	6	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.0173115208171038	0	0	0	0.00790451347719548	0	0	0	0.0244419097278801	0.00475601636069628	0.0089903802930864	0.00755762690515178
"Otu165"	"Otu165"	6	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Parabacteroides"	0	0.0173115208171038	0.0265922084829145	0	0	0	0.00805607024893257	0	0	0.00814730324262669	0.00951203272139256	0.0044951901465432	0.00755762690515178
"Otu166"	"Otu166"	5	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0	0	0	0	0	0	0	0.0407365162131335	0	0.011237975366358	0.00629802242095982
"Otu167"	"Otu167"	5	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.288018433179724	0	0	0	0	0	0	0	0	0	0.0118900409017407	0	0.00629802242095982
"Otu168"	"Otu168"	5	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillaceae_unclassified"	0	0	0	0.0232270052647879	0	0	0.0161121404978651	0	0	0	0.00713402454104442	0.0044951901465432	0.00629802242095982
"Otu169"	"Otu169"	5	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0.00865576040855189	0.0132961042414573	0	0.0120105693009849	0.015809026954391	0	0	0	0	0.00713402454104442	0.0044951901465432	0.00629802242095982
"Otu170"	"Otu170"	5	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Actinomyces"	0	0	0.0265922084829145	0	0	0	0.00805607024893257	0	0.0466744457409568	0	0.00475601636069628	0.0067427852198148	0.00377881345257589
"Otu171"	"Otu171"	5	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcaceae_unclassified"	0	0.0173115208171038	0	0	0	0	0	0	0	0.0244419097278801	0.00475601636069628	0.0067427852198148	0.00629802242095982
"Otu172"	"Otu172"	5	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Allisonella"	0	0	0	0	0	0	0	0	0	0.0407365162131335	0	0.011237975366358	0.00629802242095982
