"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL14"	"CONTROL15"	"CONTROL16"	"CONTROL17"	"CONTROL18"	"GOS13"	"GOS14"	"GOS15"	"GOS16"	"GOS17"	"CONTROL"	"GOS"	"TOTAL"
"Otu048"	"Otu048"	319	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0.27448714244438	0.0116414435389988	1.55486450466459	0	0	0.700171152948499	0.158940397350993	0.700988278556654	0.0113558937088349	1.13684210526316	0.314330977946539	0.556911152576432	0.45013486530984
"Otu049"	"Otu049"	319	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.115573533660792	0.069848661233993	0	1.32611637347767	1.53283227848101	0.0777967947720554	0.874172185430464	0.0114916111238796	0.147626618214854	0	0.671410968893806	0.149275154298837	0.534206746768487
"Otu050"	"Otu050"	296	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae_1"	"Peptococcus"	0	0.0465657741559953	0.370205834443951	1.17726657645467	0.247231012658228	0	0.291390728476821	1.42495977936107	0.0908471496706791	0.168421052631579	0.354565343123696	0.444954786852304	0.287245594983711
"Otu051"	"Otu051"	257	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Helicobacteraceae"	"Helicobacter"	1.4013290956371	0.826542491268917	0.75521990226566	0	0.0296677215189873	0	0	0	0.397456279809221	0	0.558251816833053	0.100473661547294	0.388832451746243
"Otu052"	"Otu052"	238	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Butyricicoccus"	0	0	0.0444247001332741	0.013531799729364	0.0197784810126582	0.777967947720554	0.105960264900662	0.0919328889910365	0.147626618214854	2.20350877192982	0.0150878869414339	0.665996842256351	0.380074964094301
"Otu053"	"Otu053"	236	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.54897428488876	1.05937136204889	1.46601510439805	0.108254397834912	0	0	0	0	0	0	0.593456886363065	0	0.413353417171682
"Otu054"	"Otu054"	215	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	1.11239526148512	0	1.98430327261958	0	0.00988924050632911	0	0.0794701986754967	0	0	0	0.533105338597329	0.00861202813262523	0.376571969033524
"Otu055"	"Otu055"	202	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0.101126841953193	0.069848661233993	0.103657633644306	0.297699594046008	0.21756329113924	0.746849229811732	0.556291390728477	0	0.692709516238928	0.112280701754386	0.160937460708628	0.396153294100761	0.246961151784776
"Otu056"	"Otu056"	190	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0.577867668303958	0.186263096623981	1.06619280319858	0.527740189445196	0.22745253164557	0	0	0	0	0	0.477783086478739	0	0.332784530773812
"Otu057"	"Otu057"	188	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonadaceae_unclassified"	0.0866801502455938	0.267753201396973	0.488671701466015	0.324763193504736	0.454905063291139	0.0155593589544111	1.03311258278146	0.0114916111238796	0.170338405632523	0	0.331933512711545	0.160757858475671	0.301257575226819
"Otu058"	"Otu058"	187	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_unclassified"	0	0.0465657741559953	0.0740411668887902	1.78619756427605	0.405458860759494	0	0.0264900662251656	0	0.0454235748353395	0	0.45766590389016	0.0143533802210421	0.320524048061092
