"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL14"	"CONTROL15"	"CONTROL16"	"CONTROL17"	"CONTROL18"	"GOS13"	"GOS14"	"GOS15"	"GOS16"	"GOS17"	"CONTROL"	"GOS"	"TOTAL"
"Otu031"	"Otu031"	511	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.0538213132400431	0	2.03272186415469	0.197303518579415	0.0401767778224186	2.30381569474442	1.05365144725687	1.00722158874952	0.171013253527148	1.77543186180422	0.512415165308403	1.11530601641786	0.835194534637113
"Otu032"	"Otu032"	508	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Leuconostoc"	1.08988159311087	0.141083521444695	2.21864154685176	0.449413570097556	0.0803535556448373	0.215982721382289	0.423882766137822	1.27328012162676	0.228017671369531	1.58349328214971	0.858567963149718	0.668490873194555	0.797657701619714
"Otu033"	"Otu033"	495	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.215285252960172	0.423250564334086	0.0619732275656916	3.9241477584128	0.964242667738047	0.0239980801535877	0.326995276734892	0.0190041809198024	0.114008835684766	0.0239923224568138	1.24560494971245	0.131619964670431	0.912145042322779
"Otu034"	"Otu034"	477	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0.0538213132400431	0.0987584650112867	0.14873574615766	0.317877891044613	0.88388911209321	0.719942404607631	2.61596221387913	0	1.90964799771982	0.0239923224568138	0.261658807817057	1.31966332998511	0.643756686248381
"Otu035"	"Otu035"	466	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0.0134553283100108	0.409142212189616	2.52850768468022	1.08516935218678	0	0.263978881689465	0.435993702313189	0.570125427594071	0.19951546244834	1.00767754318618	0.907628989615416	0.460669876346507	0.792027176667105
"Otu036"	"Otu036"	465	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonadaceae_unclassified"	0.0807319698600646	0.211625282167043	0.619732275656916	0.767291461142168	1.06468461229409	0.287976961843053	3.06406685236769	0.0760167236792094	0.0142511044605957	0.0239923224568138	0.528768840796969	0.938658169097018	0.863347159400161
"Otu037"	"Otu037"	449	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.69967707212056	0.338600451467269	1.6484878532474	0.657678395264716	0.060265166733628	0.551955843532517	0.678212425820516	1.21626757886735	0.156762149066553	0.551823416506718	0.741366622148328	0.613071940701742	0.701938777425349
"Otu038"	"Otu038"	444	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0.269106566200215	0.0564334085778781	1.47496281606346	0.0109613065877453	0	0.431965442764579	0.617657744943684	1.99543899657925	0.0142511044605957	2.99904030710173	0.392488211725585	1.03910498424024	0.634372477994032
"Otu039"	"Otu039"	443	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Fusicatenibacter"	0.148008611410118	0.0846501128668172	0.0743678730788299	0.20826482516716	0.341502611490558	0.647948164146868	0.520770255540753	1.71037628278221	1.28259940145361	3.21497120921305	0.160811142304233	1.33005437982751	0.493609354178788
"Otu040"	"Otu040"	434	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae_1"	"Peptococcus"	0.0134553283100108	0.028216704288939	0.210708973723352	2.01688041214513	0.321414222579349	0.0239980801535877	0.448104638488555	2.85062713797035	0.142511044605957	0.383877159309021	0.599634767914089	0.741228222091372	0.514254612338357
"Otu041"	"Otu041"	433	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Parabacteroides"	1.68191603875135	0.0564334085778781	0.681705503222608	0.0767291461142168	0.140618722378465	1.22390208783297	2.17996851156594	0	0.0285022089211914	0.0479846449136276	0.53967129112268	0.813965570988189	0.808918751524934
"Otu042"	"Otu042"	411	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	1.58772874058127	0.29627539503386	2.56569162121963	0.120574372465198	0.220972278023303	0.143988480921526	0.108998425578297	0.0570125427594071	0.342026507054297	0.0239923224568138	1.00302542996538	0.148938381074435	0.720707193934048
"Otu043"	"Otu043"	384	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.363293864370291	0.479683972911964	0.396628656420426	0.295955277869122	0.30132583366814	0.767938564914807	0.484437447014654	1.5773470163436	0.370528715975488	1.63147792706334	0.367957698492736	0.8624571369194	0.516131453989227
"Otu044"	"Otu044"	375	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Paraprevotella"	0.336383207750269	1.1568848758465	1.35101636093208	0.844020607256385	1.44636400160707	0	0.0605546808768318	0	0.0570044178423828	0.0239923224568138	0.994848592221102	0.034636832808008	0.696308252472739
"Otu045"	"Otu045"	375	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0672766415500538	0	0	0	0.502209722780233	1.53587712982961	0.980985830204675	0	2.85022089211914	0	0.0817683774428303	1.19497073187628	0.328447288902235
"Otu046"	"Otu046"	359	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0	0	0	0	0.599952003839693	0.0605546808768318	4.19992398327632	1.36810602821719	0.287907869481766	0	1.24346229780749	0.0788273493365365
"Otu047"	"Otu047"	345	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	0.121097954790097	0.239841986455982	0.260287555775905	1.35920201688041	2.10928083567698	0.0239980801535877	0.0363328085260991	0	0.92632178993872	0	0.752269072474039	0.238994146375255	0.525515662243576
"Otu048"	"Otu048"	340	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Acidaminococcaceae"	"Acidaminococcus"	0.0269106566200215	0.112866817155756	2.03272186415469	0.131535679052943	0.622740056247489	1.53587712982961	0.205885914981228	0.0760167236792094	0.498788656120849	0.0719769673704415	0.591457930169806	0.426033043538499	0.564929336911845
"Otu049"	"Otu049"	334	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Megasphaera"	0.107642626480086	0.818284424379232	0.570153693604363	0.350761810807848	2.43069505825633	0.0479961603071754	0.217996851156594	0.0760167236792094	0.413282029357275	0.383877159309021	0.722287334078334	0.238994146375255	0.564929336911845
"Otu050"	"Otu050"	308	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Treponema"	0	0	3.8175508180466	0	0	0	0	0	0	0	0.839488675079724	0	0.578067228467934
"Otu051"	"Otu051"	306	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.309472551130248	1.17099322799097	2.46653445711453	0	0	0	0.0121109361753664	0	0	0	0.831311837335441	0.0034636832808008	0.574313545166194
"Otu052"	"Otu052"	300	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0	0.0564334085778781	0.037183936539415	1.3811246300559	0.60265166733628	0.0479961603071754	0.314884340559525	1.84340554922083	0.0997577312241699	0.119961612284069	0.444274850772711	0.47452460946971	0.367860963570504
"Otu053"	"Otu053"	262	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	0.807319698600646	0.0423250564334086	0.123946455131383	0.109613065877453	0.341502611490558	0.383969282457403	0.326995276734892	0.72215887495249	0.441784238278467	1.17562380038388	0.272561258142768	0.557653008208929	0.360353596967024
"Otu054"	"Otu054"	255	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVb"	0	0	0	0	0	1.10391168706503	0.169553106455129	1.86240973014063	1.06883283454468	0.527831094049904	0	0.883239236604205	0.153901015371333
"Otu055"	"Otu055"	254	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Ruminococcus2"	0.228740581270183	0.197516930022573	0.0743678730788299	0.734407541378932	1.48654077942949	0.575953923686105	0.0968874894029308	0.114025085518814	0.0570044178423828	0.81573896353167	0.485159039494126	0.263239929340861	0.45794936281226
"Otu056"	"Otu056"	247	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0.0403659849300323	0.169300225733634	0.136341100644522	0.274032664693631	0.120530333467256	0.119990400767939	1.51386702192079	0.114025085518814	0.769559640872168	0	0.155359917141378	0.658099823352153	0.350969388712674
"Otu057"	"Otu057"	229	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	0.134553283100108	1.42494356659142	0.954387704511651	0.0876904527019621	0.662916834069908	0	0	0	0	0	0.624165281146938	0	0.429796738049211
"Otu058"	"Otu058"	229	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Romboutsia"	0	0	0.0247892910262766	1.09613065877453	1.30574527922861	0.167986561075114	0.581324936417585	0	0.0142511044605957	0.143953934740883	0.455177301098422	0.21474836340965	0.427919896398341
"Otu059"	"Otu059"	217	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	1.02260495156082	0	1.67327714427367	0	0.0200883889112093	0	0.0605546808768318	0	0	0	0.577829867262667	0.017318416404004	0.407274638238772
"Otu060"	"Otu060"	207	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0.198314328210213	0.0219226131754905	0.060265166733628	1.84785217182625	0.169553106455129	0.399087799315849	0.413282029357275	1.07965451055662	0.0572378642099812	0.644245090228949	0.294664139186577
"Otu061"	"Otu061"	207	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Butyricicoccus"	0	0	0.0247892910262766	0.043845226350981	0.0200883889112093	0.383969282457403	0.339106212910258	0.32307107563664	0.883568476556933	1.84740882917466	0.0190792880699937	0.692736656160161	0.240235731311349
"Otu062"	"Otu062"	207	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	0	0.0705417607223476	0.0123946455131383	1.161898498301	0.341502611490558	0.0239980801535877	0	0.589129608513873	0.612797491805615	0.0719769673704415	0.35160402300417	0.270167295902463	0.249619939565699
"Otu063"	"Otu063"	177	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonella"	0.0134553283100108	0	0.123946455131383	0.153458292228434	0.0200883889112093	0.287976961843053	0.520770255540753	0.304066894716838	0.285022089211914	1.43953934740883	0.0708659271171196	0.523016175400921	0.264634672772658
"Otu064"	"Otu064"	172	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_unclassified"	0	0.0141083521444695	0.0619732275656916	1.41400854981914	0.683005222981117	0	0.0242218723507327	0	0.0142511044605957	0	0.460628526261277	0.0103910498424024	0.320939922298756
"Otu065"	"Otu065"	166	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0.0941872981700753	0.31038374717833	0.136341100644522	0.372684423983339	1.84813177983126	0	0	0	0	0	0.452451688516994	0	0.311555714044406
"Otu066"	"Otu066"	162	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0.403659849300323	0.423250564334086	0.743678730788299	0.197303518579415	0.462032944957814	0.0239980801535877	0	0	0	0	0.438823625609856	0.0034636832808008	0.304048347440926
"Otu067"	"Otu067"	162	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Intestinimonas"	0.0672766415500538	0.225733634311512	0.173525037183937	0.515181409624027	0.924065889915629	0	0.13322029792903	0	0.327775402593701	0	0.348878410422743	0.117765231547227	0.260880989470918
"Otu068"	"Otu068"	159	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Helicobacteraceae"	"Helicobacter"	0.336383207750269	1.35440180586907	0.409023301933565	0	0.0200883889112093	0.0479961603071754	0.0121109361753664	0	0.0142511044605957	0	0.42246995012129	0.0138547331232032	0.296540980837447
"Otu069"	"Otu069"	158	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Coriobacteriaceae_unclassified"	0.0538213132400431	0.028216704288939	0.136341100644522	0.317877891044613	0.462032944957814	0.431965442764579	0.678212425820516	0	0.19951546244834	0.0239923224568138	0.18806726811851	0.308267811991272	0.270265197725268
"Otu070"	"Otu070"	156	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0.0269106566200215	0.987584650112867	0	0.43845226350981	0.88388911209321	0	0	0	0	0	0.425195562702717	0	0.292787297535707
"Otu071"	"Otu071"	152	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_Incertae_Sedis_XIII"	"Mogibacterium"	0.0672766415500538	0.0423250564334086	0.0123946455131383	0.602871862325989	0.30132583366814	0.119990400767939	0.714545234346615	0.0760167236792094	0.0427533133817871	0.0479846449136276	0.215323393932786	0.252848879498459	0.272142039376138
"Otu072"	"Otu072"	152	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0134553283100108	0	0.0123946455131383	0.471336183273046	0.58256327842507	0	0.0968874894029308	0	0.997577312241699	0	0.201695331025648	0.270167295902463	0.153901015371333
"Otu073"	"Otu073"	144	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	0.296017222820237	0.183408577878104	0.198314328210213	0.657678395264716	0.220972278023303	0	0.193774978805862	0	0.0855066267635742	0	0.332524734934176	0.0762010321776177	0.259004147820048
"Otu074"	"Otu074"	138	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0.0403659849300323	0	0.0619732275656916	1.05228543242354	0	0.119990400767939	0.254329659682693	0.114025085518814	0.0285022089211914	0	0.283463708468478	0.117765231547227	0.243989414613089
"Otu075"	"Otu075"	137	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Intestinimonas"	0.121097954790097	0.197516930022573	1.04115022310362	0.043845226350981	0.462032944957814	0	0.0363328085260991	0	0	0	0.365232085911309	0.0103910498424024	0.257127306169179
"Otu076"	"Otu076"	135	"Bacteria"	"Proteobacteria"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	0	1.90462753950339	0	0	0	0	0	0	0	0	0.367957698492736	0	0.253373622867439
