"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL10"	"CONTROL11"	"CONTROL12"	"CONTROL13"	"GOS10"	"GOS11"	"GOS12"	"GOS9"	"CONTROL"	"GOS"	"TOTAL"
"Otu020"	"Otu020"	1978	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.48267077830663	1.25670498084291	1.42913593256059	0.428313796212804	5.56836190750612	0.537949921752739	0.53984020729864	1.76358968634892	0.645377874911791	2.44761027240296	1.05051835486064
"Otu021"	"Otu021"	1929	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Clostridium_III"	0.850419942730729	5.48659003831418	0.553213909378293	0.841599038172528	0.230514335110215	0.205399061032864	0.172748866335565	0.669717602410983	1.2332061304047	0.304770004961372	1.02449439157036
"Otu022"	"Otu022"	1916	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Acidaminococcaceae"	"Phascolarctobacterium"	1.00652180158783	2.08429118773946	2.34457323498419	0.743913435527502	0.230514335110215	0.66510172143975	0.151155258043619	0.25672508092421	1.21813361103308	0.323670470385333	1.01705897348742
"Otu023"	"Otu023"	1850	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	0.667503040634367	2.07662835249042	0.513698630136986	2.11151187255786	0	0.0293427230046948	4.44828330814079	1.20549168433977	0.909146963915018	1.23561792709145	0.982537389530931
"Otu024"	"Otu024"	1775	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	1.63667531771038	0	0.164646996838778	0.308085362188158	0	0	0	0	1.21607826748241	0	0.942704792658056
"Otu025"	"Otu025"	1732	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Coriobacteriaceae_unclassified"	0.459686455530124	0.582375478927203	4.445468914647	2.35196874060715	0.0936464486385247	0	1.67350464262578	0.223239200803661	1.05781681408047	0.444160937463085	0.919867437117607
"Otu026"	"Otu026"	1604	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.650264798551988	3.10344827586207	0.0263435194942044	1.35256988277728	1.31105028093935	0.508607198748044	0.960915568991578	0.14510548052238	0.86872520741842	0.793819547806365	0.851886471787899
"Otu027"	"Otu027"	1487	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.659841599708865	1.08812260536398	0.875922023182297	0.052599939885783	1.42630744849445	0.36189358372457	2.04059598358886	1.02690032369684	0.665246195901645	1.21908001984549	0.789747620666213
"Otu028"	"Otu028"	1445	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0.633984236585296	1.44827586206897	1.35669125395153	0.0751427712654043	0.835614464774528	0.948748043818466	0.788166702656014	1.02690032369684	0.731017189523229	0.89304699128216	0.767441366417403
"Otu029"	"Otu029"	1346	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.472136297034065	0.183908045977011	0.210748155953635	0.420799519086264	3.88272583201268	0.459702660406886	1.39278773483049	0.290210961044759	0.414494282719357	1.75065560989439	0.714862338545207
"Otu030"	"Otu030"	1305	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.702937204914814	0.137931034482759	1.21838777660695	0.323113916441238	0.4970465350814	0.0978090766823161	0.215936082919456	2.44446924880009	0.671412226553668	0.751293500602452	0.689369476546567
"Otu031"	"Otu031"	1293	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.156101858857105	1.34865900383142	0.0263435194942044	6.94319206492336	0.00720357297219421	0	0.0107968041459728	0.267887040964393	0.868040092901528	0.0614265126278735	0.686713970088375
"Otu032"	"Otu032"	1149	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Subdoligranulum"	0.000957680115687758	0	2.94388830347734	1.12714156898106	3.50093646448639	0	0	0.703203482531533	0.409698481101116	1.29704443971933	0.609173181509177
"Otu033"	"Otu033"	1115	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0.524808703396891	2	0.47418335089568	0.368199579200481	0.432214378331652	0.234741784037559	0.410278557546966	0.69204152249135	0.637156500709094	0.434710704751104	0.591646838885112
"Otu034"	"Otu034"	1101	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.0411802449745736	0.781609195402299	0.0987881981032666	5.91373609858732	0.00720357297219421	0.0195618153364632	0.73418268192615	0.926442683335194	0.648803447496249	0.36383395941125	0.584742522093814
"Otu035"	"Otu035"	1049	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Turicibacter"	0.453940374835997	2	1.4949947312961	0.262999699428915	0	0.352112676056338	0.0323904124379184	0.14510548052238	0.683059173340824	0.122853025255747	0.55712525492862
"Otu036"	"Otu036"	966	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0.498951340273322	0.053639846743295	0.00658587987355111	0	0.605100129664313	3.37441314553991	0.0863744331677823	0	0.362425579435603	1.03243792378387	0.513043847722638
"Otu037"	"Otu037"	887	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0957680115687758	0.0766283524904215	1.1986301369863	0.0300571085061617	2.485232675407	0	2.31051608723818	0.357182721285858	0.202793896999884	1.39627188319512	0.471086845683209
"Otu038"	"Otu038"	818	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Alistipes"	0.284430994359264	0.0306513409961686	2.23261327713383	0.398256687706643	0.151275032416078	0.537949921752739	0.367091340963075	0.167429400602746	0.474784360205808	0.295319772249392	0.434440856560163
"Otu039"	"Otu039"	724	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.34189180130053	1.272030651341	0.434668071654373	0.00751427712654043	0	0.469483568075117	0.0107968041459728	0.94876660341556	0.404217564965984	0.316582795851348	0.384517335146159
"Otu040"	"Otu040"	703	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.670376080981431	0.00766283524904215	0	0.00751427712654043	0.00720357297219421	0	0	0	0.480950390857832	0.00236255817799513	0.373364208021754
"Otu041"	"Otu041"	672	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.370622204771162	0.153256704980843	0.230505795574289	0.368199579200481	0.151275032416078	0.0489045383411581	1.64111423018786	0.0334858801205492	0.336391227793726	0.427623030217119	0.356900067980965
"Otu042"	"Otu042"	666	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0842758501805227	0.0383141762452107	0.467597471022129	0.578599338743613	0.914853767468665	0.117370892018779	2.85035629453682	0.245563120884027	0.165112598570851	1.00408722564793	0.353713460231135
"Otu043"	"Otu043"	633	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonella"	0.250912190310193	1.47126436781609	0.276606954689146	0.0150285542530809	0.0144071459443884	0.234741784037559	0.129561649751674	1.08271012389776	0.341187029411966	0.318945354029343	0.33618711760707
"Otu044"	"Otu044"	621	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.32465355921815	0.544061302681992	1.2118018967334	0.0375713856327021	0.0432214378331653	0.0293427230046948	0.0431872165838912	0.100457640361647	0.410383595618008	0.0519762799158929	0.32981390210741
"Otu045"	"Otu045"	604	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_unclassified"	"Clostridia_unclassified"	"Clostridia_unclassified"	0	0	0.0461011591148577	0	4.27892234548336	0.0195618153364632	0	0.0111619600401831	0.00479580161824049	1.41044723226309	0.320785180149558
"Otu046"	"Otu046"	590	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Flavonifractor"	0.198239783947366	0.60536398467433	0.349051633298209	0.278028253681996	0	1.92683881064163	0.0755776290218095	0.111619600401831	0.257603058351203	0.505587450090959	0.313349762066621
"Otu047"	"Otu047"	561	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptostreptococcaceae_unclassified"	0.105344812725653	1.08812260536398	0.329293993677555	0.217914036669672	0.129664313499496	0.537949921752739	0.0107968041459728	1.74126576626856	0.226772905091086	0.543388380938881	0.297947824609109
"Otu048"	"Otu048"	556	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Pseudoflavonifractor"	0.447236614026183	0.0613026819923372	0.05927291886196	0.330628193567779	0.108053594582913	0.107589984350548	0.0107968041459728	0.0111619600401831	0.361740464918711	0.0661516289838637	0.295292318150918
"Otu049"	"Otu049"	552	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.0488416859000757	0.053639846743295	0.421496311907271	0.646227832882477	0.619507275608702	0.841158059467919	1.67350464262578	0.189753320683112	0.142503819513432	0.812720013230326	0.293167912984364
"Otu050"	"Otu050"	515	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.00287304034706327	1.76245210727969	1.26448893572181	0.420799519086264	0.0648321567497479	0.00978090766823161	0.205139278773483	0.0558098002009153	0.329540082624811	0.0803269780518345	0.273517165193746
"Otu051"	"Otu051"	507	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.37157988488685	0.0229885057471264	0.0197576396206533	0.338142470694319	0.0648321567497479	0.195618153364632	0.367091340963075	0.0558098002009153	0.300765272915368	0.160653956103669	0.269268354860639
"Otu052"	"Otu052"	496	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.376368285465289	0.0842911877394636	0.480769230769231	0.0150285542530809	0.0864428756663305	0.00978090766823161	0.0431872165838912	0	0.328169853591028	0.0401634890259173	0.263426240652617
"Otu053"	"Otu053"	487	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.461601815761499	0.00766283524904215	0	0	0	0	0.0431872165838912	0	0.330910311658594	0.00945023271198053	0.258646329027872
"Otu054"	"Otu054"	465	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Ruminococcus2"	0.279642593780825	0.444444444444444	0.368809272918862	0.0225428313796213	0.122460740527302	0.234741784037559	0.0215936082919456	0.14510548052238	0.280211837408623	0.132303257967727	0.246962100611829
"Otu055"	"Otu055"	461	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.255700590888631	0.666666666666667	0.197576396206533	0.150285542530809	0.122460740527302	0.146713615023474	0.0971712373137551	0.178591360642929	0.276786264824165	0.134665816145723	0.244837695445275
"Otu056"	"Otu056"	433	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Helicobacteraceae"	"Helicobacter"	0.302626916557332	0	0.434668071654373	0.383228133453562	0	0	0	0	0.296654585814019	0	0.229966859279402
"Otu057"	"Otu057"	424	"Bacteria"	"Deferribacteres"	"Deferribacteres"	"Deferribacterales"	"Deferribacteraceae"	"Mucispirillum"	0.161847939551231	0.10727969348659	0.0461011591148577	0.668770664262098	0.165682178360467	0.841158059467919	0.280716907795293	0.111619600401831	0.191146950212728	0.342570935809294	0.225186947654657
"Otu058"	"Otu058"	419	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Clostridium_IV"	0.161847939551231	0.10727969348659	0	0.0375713856327021	0.561878691831148	0.0978090766823161	0	1.59616028574618	0.128801529175602	0.545750939116876	0.222531441196465
"Otu059"	"Otu059"	414	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Subdoligranulum"	0.11109089341978	0.053639846743295	0.05927291886196	0.991884580703336	0.122460740527302	0.508607198748044	0.367091340963075	0.524612121888604	0.180870232459356	0.35438372669927	0.219875934738273
"Otu060"	"Otu060"	397	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Faecalibacterium"	0.090979610990337	0.268199233716475	0.243677555321391	0.0150285542530809	0.677135859386256	0.978090766823161	0.215936082919456	0.14510548052238	0.115784353354663	0.536300706404895	0.210316111488783
"Otu061"	"Otu061"	393	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0995987320315268	0.490421455938697	0.441253951527924	0.217914036669672	0.122460740527302	0	0.259123299503347	0.982252483536109	0.180870232459356	0.304770004961372	0.208722807613868
"Otu062"	"Otu062"	393	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Butyricimonas"	0.219308746492497	0.482758620689655	0.322708113804004	0.0751427712654043	0.122460740527302	0.0489045383411581	0.0863744331677823	0.133943520482197	0.240475195428916	0.0992274434757956	0.208722807613868
"Otu063"	"Otu063"	391	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0.0986410519158391	0.137931034482759	0.250263435194942	0.0300571085061617	1.04451808096816	0.0978090766823161	0.107968041459728	0.703203482531533	0.111673666253314	0.53866326458289	0.207660605030591
"Otu064"	"Otu064"	371	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0.12832913550216	0.0842911877394636	0.171232876712329	0.285542530808536	0.806800172885751	0.0978090766823161	0.410278557546966	0.0223239200803661	0.143188934030323	0.382734424835212	0.197038579197825
"Otu065"	"Otu065"	366	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0.0210689625451307	0	0	2.57739705440337	0	0	0	0.0111619600401831	0.250066798665397	0.00236255817799513	0.194383072739633
"Otu066"	"Otu066"	361	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Ruminococcus2"	0.131202175849223	0.21455938697318	0.0922023182297155	0.668770664262098	0.13686788647169	0.24452269170579	0.399481753400993	0.133943520482197	0.183610690526922	0.219717910553547	0.191727566281441
"Otu067"	"Otu067"	356	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	0	0.597701149425287	0	0	0.864428756663305	0	1.69509825091773	0	0.0534389323175369	0.654428615304652	0.188540958531611
"Otu068"	"Otu068"	344	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Holdemanella"	0.00383072046275103	0	2.20626975763962	0.0150285542530809	0.0216107189165826	0	0	0	0.233624050260001	0.0070876745339854	0.182698844323589
"Otu069"	"Otu069"	337	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.232716268112125	0.0229885057471264	0.190990516332982	0.105199879771566	0.237717908082409	0	0.161952062189592	0	0.197998095381643	0.113402792543766	0.178981135282121
"Otu070"	"Otu070"	299	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	0.0785297694863962	0.114942528735632	1.02739726027397	0.0976856026450256	0.00720357297219421	0.264084507042254	0.0431872165838912	0.0111619600401831	0.182240461493139	0.0779644198738394	0.158799286199864
"Otu071"	"Otu071"	291	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Acidaminococcaceae"	"Acidaminococcaceae_unclassified"	0.180043861749299	0.137931034482759	0.151475237091675	0.0676284941388638	0	0.00978090766823161	0	0.580421922089519	0.163057255020177	0.125215583433742	0.154550475866757
"Otu072"	"Otu072"	276	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0.138863616774725	0.0306513409961686	0.408324552160169	0.0601142170123234	0.129664313499496	0.185837245696401	0.0647808248758368	0.156267440562563	0.150040079199238	0.134665816145723	0.146583956492182
"Otu073"	"Otu073"	269	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Atopobium"	0.114921613882531	0.53639846743295	0.0922023182297155	0.293056807935077	0.122460740527302	0.0880281690140845	0	0	0.166482827604634	0.0614265126278735	0.142866247450714
"Otu074"	"Otu074"	267	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.238462348806252	0.0459770114942529	0.0197576396206533	0.0676284941388638	0	0	0	0	0.18292557601003	0	0.141804044867437
"Otu075"	"Otu075"	267	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonellaceae_unclassified"	0.0526724063628267	1.27969348659004	0.263435194942044	0	0	0	0	0.0558098002009153	0.179500003425573	0.0118127908899757	0.141804044867437
"Otu076"	"Otu076"	258	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Succinivibrionaceae"	"Anaerobiospirillum"	0.180043861749299	0	0.144889357218124	0.187856928163511	0.0144071459443884	0.0586854460093897	0.161952062189592	0	0.161001911469502	0.0543388380938881	0.137024133242692
"Otu077"	"Otu077"	253	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0201112824294429	0.114942528735632	0.0658587987355111	0.0676284941388638	0.0576285837775537	0.156494522691706	0.0755776290218095	1.86404732671057	0.0376812984290324	0.467786519243036	0.1343686267845
"Otu078"	"Otu078"	253	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonadaceae_unclassified"	0.0612915274040165	0.0153256704980843	0.0461011591148577	0.0375713856327021	0.612303702636508	0.00978090766823161	0.950118764845606	0.0111619600401831	0.0534389323175369	0.413447681149148	0.1343686267845
"Otu079"	"Otu079"	244	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0.0210689625451307	1.58620689655172	0.0131717597471022	0.0150285542530809	0.0288142918887768	0.0195618153364632	0	0.0558098002009153	0.159631682435719	0.0259881399579465	0.129588715159755
"Otu080"	"Otu080"	241	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Oxalobacteraceae_unclassified"	0.168551700361045	0	0.184404636459431	0.0300571085061617	0.0432214378331653	0.00978090766823161	0.280716907795293	0	0.142503819513432	0.0779644198738394	0.12799541128484
"Otu081"	"Otu081"	237	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Oscillibacter"	0.168551700361045	0.329501915708812	0.0197576396206533	0.0300571085061617	0.0216107189165826	0.0782472613458529	0	0	0.154835880817479	0.0259881399579465	0.125871006118287
"Otu082"	"Otu082"	227	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.132159855964911	0.153256704980843	0	0	0	0	0	0.770175242772631	0.108248093668857	0.163016514281664	0.120559993201903
"Otu083"	"Otu083"	224	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0.0814028098334594	0.160919540229885	0.197576396206533	0.135256988277728	0.13686788647169	0.146713615023474	0.280716907795293	0.111619600401831	0.105507635601291	0.165379072459659	0.118966689326988
