"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL10"	"CONTROL11"	"CONTROL12"	"CONTROL13"	"GOS10"	"GOS11"	"GOS12"	"GOS9"	"CONTROL"	"GOS"	"TOTAL"
"Otu036"	"Otu036"	480	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0	0.0187143258164125	0.606591207554249	0	1.13347072372409	0	1.0906174819567	0.635755782089225	0.220824411134904	0.843144197574577	0.533214841146412
"Otu037"	"Otu037"	475	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	0.00964692263168049	0.851501824646767	2.138703020449	0.359527478171546	0	0	0	0.142496985640688	1.03051391862955	0.0287686996547756	0.52766051988447
"Otu038"	"Otu038"	470	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.241173065792012	0.336857864695424	0.375211056219123	0.205444273240883	0.97587586374106	2.40946878962942	0.00801924619085806	0	0.305585296216988	0.73692130654156	0.522106198622528
"Otu039"	"Otu039"	449	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVb"	0.733166120007718	0.683072892299055	1.70721030579701	0.179763739085773	0	0.0281809215161336	0.0400962309542903	0.0657678395264716	0.972519628836545	0.0287686996547756	0.498778049322373
"Otu040"	"Otu040"	436	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0.877869959482925	1.31000280714887	0.587830654743293	0.0128402670775552	0.00606134076857801	0.0140904607580668	0.0481154771451484	1.11805327195002	0.727159172019986	0.243427458617332	0.484336814041324
"Otu041"	"Otu041"	426	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.376229982635539	0.0561429774492374	1.69470327058971	1.32254750898819	0	0.0422713822742004	0	0.043845226350981	0.93460028551035	0.0154908382756484	0.473228171517441
"Otu042"	"Otu042"	396	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Terrisporobacter"	0.154350762106888	0.308786375970806	0.0938027640547808	0.256805341551104	0.994059886046794	0.845427645484007	0.256615878107458	0.613833168913735	0.187366167023555	0.690448791714614	0.43990224394579
"Otu043"	"Otu043"	387	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacteriales"	"Enterobacteriaceae"	"Enterobacteriaceae_unclassified"	0.115763071580166	0	0.100056281658433	0.128402670775552	0.21214692690023	0.295899675919403	0.0240577385725742	3.10204976433191	0.0847608850820842	0.756838098610251	0.422128415907576
"Otu044"	"Otu044"	387	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0	2.2457190979695	0.0125070352073041	1.43810991268618	0	0.112723686064534	0	0.274032664693631	0.789614561027837	0.0730282375851996	0.429904465674295
"Otu045"	"Otu045"	381	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Sutterella"	0.0289407678950415	0.0280714887246187	0.0812957288474767	0.975860297894196	0.709176869923627	0.0704523037903339	1.242983159583	0.0986517592897073	0.211902212705211	0.632911392405063	0.423239280159964
"Otu046"	"Otu046"	363	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonadaceae_unclassified"	0.0675284584217635	0.561429774492374	0.300168844975299	0.192604006163328	0.472784579949085	0.154995068338735	0.777866880513232	0.515181409624027	0.289971448965025	0.51562361688944	0.403243723616974
"Otu047"	"Otu047"	362	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Holdemanella"	0.655990738954274	0.655001403574436	0.400225126633731	0.860297894196199	0.018184022305734	0.0140904607580668	0.28869286287089	0.580949249150499	0.600017844396859	0.205806851376472	0.402132859364586
