"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL5"	"CONTROL6"	"CONTROL7"	"CONTROL8"	"CONTROL9"	"GOS5"	"GOS6"	"GOS7"	"GOS8"	"CONTROL"	"GOS"	"TOTAL"
"Otu051"	"Otu051"	532	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0	1.23469930814263	0.433796707088633	0.549850408344788	0.0199282582702272	0.322159338267305	1.16483946750196	0.152490681125042	0.0307377049180328	0.48153420986517	0.553467586619547	0.519531828732283
"Otu052"	"Otu052"	519	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.412158681092221	0.0425758382118148	3.12530809425219	0.355785558340745	0.0697489039457951	0.235089246843709	0.225137039937353	0.084717045069468	0.409836065573771	0.829076291767859	0.229988220115555	0.512617907057139
"Otu053"	"Otu053"	503	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	1.51124849733814	0.872804683342203	0.542245883860791	0.64688283334681	0.0697489039457951	0.0087070091423596	0.244714173844949	0.135547272111149	1.25	0.653211623817101	0.353396533348292	0.494839251321053
"Otu054"	"Otu054"	489	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0.034346556757685	0.255455029270889	0.00985901607019619	0.0485162125010108	0.0298923874053408	0.0957771005659556	0.0293657008613939	3.65977634700102	0.0307377049180328	0.0753705719788962	0.845159963351471	0.481999111067213
"Otu055"	"Otu055"	482	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Erysipelotrichaceae_unclassified"	0.120212948651898	0.0319318786588611	0.818298333826284	0.258753133338724	0.0996412913511359	0.156726164562473	0.763508222396241	0.491358861402914	1.17827868852459	0.282639644920861	0.648828555935753	0.476072892488518
"Otu056"	"Otu056"	479	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Butyricimonas"	3.86398763523957	0.0957956359765833	0.759144237405107	0.161720708336703	0.966520526106018	0.139312146277754	0.0929913860610806	0	0.163934426229508	0.8960723557491	0.0953609693162058	0.47310978319917
"Otu057"	"Otu057"	457	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Dorea"	0.291945732440323	0.0212879191059074	0.936606526668638	1.09970081668958	0.0996412913511359	0.626904658249891	0.499216914643696	0.0338868180277872	0.194672131147541	0.544343019847584	0.368355116770442	0.451380315077288
"Otu058"	"Otu058"	433	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonadaceae_unclassified"	0.309119010819165	0.383182543906333	1.08449176772158	1.99725074795828	0.189318453567158	0	0.00489428347689898	0	0.0102459016393443	0.900259609747927	0.00373964585553748	0.426687737666058
"Otu059"	"Otu059"	419	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0.755624248669071	0.223523150612028	0.581681948141575	1.48783051669766	0.0298923874053408	0.391815411406182	0.122357086922475	0.0084717045069468	0.368852459016393	0.651117996817687	0.200071053271255	0.412859894315769
"Otu060"	"Otu060"	411	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0.798296966471527	0.108449176772158	0.0161720708336703	0	0.0261210274270788	0.0783085356303837	2.5160962385632	0.0614754098360656	0.184239175948413	0.602082982741534	0.404958269544175
