"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL14"	"CONTROL15"	"CONTROL16"	"CONTROL17"	"CONTROL18"	"GOS13"	"GOS14"	"GOS15"	"GOS16"	"GOS17"	"CONTROL"	"GOS"	"TOTAL"
"Otu079"	"Otu079"	130	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	0.0153491941673062	0.325059101654846	0.152788388082506	0.144329896907216	0.846387064173825	0	0.0385059684251059	0	0.0264235698242833	0	0.333745039812893	0.0119203719156038	0.271243907607544
"Otu080"	"Otu080"	127	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.368380660015349	0.723995271867612	0	0.0206185567010309	0.0505305709954523	0	0	0	0	0	0.333745039812893	0	0.26912481457936
"Otu081"	"Otu081"	127	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	1.53491941673062	0.132978723404255	0	0.0824742268041237	0.0126326427488631	0.209753539590981	0	0	0	0	0.323233385015636	0.015893829220805	0.26912481457936
"Otu082"	"Otu082"	124	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0.107444359171144	0.0886524822695035	0.343773873185638	0.907216494845361	0.530570995452249	0	0.0385059684251059	0	0	0	0.323233385015636	0.00397345730520126	0.262767535494808
"Otu083"	"Otu083"	124	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.760933806146572	0.171886936592819	0.0412371134020619	0.0884284992420414	0	0.115517905275318	0	0	0	0.317977557617008	0.0119203719156038	0.262767535494808
"Otu084"	"Otu084"	118	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.0221631205673759	0.0190985485103132	0.206185567010309	0.985346134411319	0	0.154023873700424	0	0.290659268067116	0	0.241768060336899	0.103309889935233	0.203432930705658
"Otu085"	"Otu085"	116	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0	0	0.0190985485103132	0.0824742268041237	0	0.209753539590981	0.154023873700424	1.21735019501241	0	0	0.0131395684965706	0.441053760877339	0.0275482093663912
"Otu086"	"Otu086"	113	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_Incertae_Sedis_XIII"	"Mogibacterium"	0.0613967766692249	0.0960401891252955	0.0954927425515661	0.742268041237113	0.442142496210207	0	0.423565652676165	0	0.0924824943849914	0.0431685732786531	0.244395974036213	0.0794691461040251	0.224623860987497
"Otu087"	"Otu087"	105	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.0460475825019186	0.0664893617021277	0.286478227654698	0.0824742268041237	0.0505305709954523	0.524383848977451	0.539083557951483	0.118189339321593	0.264235698242833	0.345348586229225	0.091976979475994	0.278142011364088	0.158931977113795
"Otu088"	"Otu088"	102	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Allisonella"	0	0.0221631205673759	0	0.0618556701030928	0.0884284992420414	0	0.231035810550635	0.709136035929559	0.145329634033558	0.259011439671919	0.0341628780910835	0.353637700162912	0.065691883873702
"Otu089"	"Otu089"	100	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Coriobacteriaceae_unclassified"	0.0460475825019186	0.118203309692671	0.114591291061879	0.268041237113402	0.416877210712481	0.471945464079706	0.385059684251059	0	0.118906064209275	0.0215842866393266	0.186581872651302	0.115230261850836	0.192837465564738
"Otu090"	"Otu090"	99	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	0.0767459708365311	0.132978723404255	0.458365164247517	0.536082474226804	0.101061141990905	0	0.6546014632268	0	0.0132117849121416	0	0.212861009644443	0.0715222314936226	0.207671116762026
"Otu091"	"Otu091"	98	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0.0460475825019186	0.199468085106383	0.248281130634072	0.164948453608247	0.366346639717029	0.524383848977451	0.192529842125529	0	0.0396353547364249	0	0.210233095945129	0.0715222314936226	0.201313837677474
"Otu092"	"Otu092"	95	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0306983883346124	0.229018912529551	0.0572956455309397	0.556701030927835	0.265285497726124	0	0.308047747400847	0	0.0396353547364249	0	0.220744750742386	0.0437080303572138	0.194956558592922
"Otu093"	"Otu093"	91	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.214888718342287	0.41371158392435	0.343773873185638	0.0412371134020619	0.0126326427488631	0	0	0	0	0	0.239140146637584	0	0.192837465564738
"Otu094"	"Otu094"	91	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Turicibacter"	0	0	0.0763941940412529	0.0824742268041237	1.02324406265791	0	0.0770119368502118	0	0	0	0.233884319238956	0.00794691461040251	0.192837465564738
"Otu095"	"Otu095"	86	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0.107444359171144	0.0517139479905437	0.0763941940412529	0.123711340206186	0.101061141990905	0.157315154693235	0.192529842125529	0.0236378678643186	0.554894966309949	0.0431685732786531	0.0840932383780517	0.214566694480868	0.0890019071837254
"Otu096"	"Otu096"	77	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_unclassified"	0	0.0147754137115839	0.0190985485103132	0.824742268041237	0.404244567963618	0	0	0	0.0132117849121416	0	0.197093527448559	0.00397345730520126	0.158931977113795
"Otu097"	"Otu097"	76	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.0738770685579196	0.0954927425515661	0.0618556701030928	0.581101566447701	0	0.115517905275318	0	0.105694279297133	0.0215842866393266	0.168186476756103	0.0476814876624151	0.144098325916508
"Otu098"	"Otu098"	75	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	0	0	0.286478227654698	0.0824742268041237	0.0884284992420414	0	1.84828648440508	0	0.0132117849121416	0	0.068325756182167	0.194699407954862	0.156812884085611
"Otu099"	"Otu099"	74	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	0.0153491941673062	0.0812647754137116	0.133689839572192	0.22680412371134	0.429509853461344	0.10487676979549	0.231035810550635	0	0.0264235698242833	0	0.168186476756103	0.0397345730520126	0.152574698029243
"Otu100"	"Otu100"	73	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0153491941673062	0.0369385342789598	0.0572956455309397	0	0.353713996968166	0	0	0.035456801796478	0.435988902100674	0	0.0972328068746222	0.143044462987245	0.0784064420428057
"Otu101"	"Otu101"	73	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0.0613967766692249	0.155141843971631	0.0763941940412529	0.22680412371134	0.366346639717029	0.0524383848977451	0.0770119368502118	0	0.0132117849121416	0	0.181326045252674	0.015893829220805	0.152574698029243
"Otu102"	"Otu102"	72	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto"	0.0613967766692249	0	0.114591291061879	0.391752577319588	0.442142496210207	0.0524383848977451	0.154023873700424	0	0	0.0647528599179797	0.168186476756103	0.03178765844161	0.152574698029243
"Otu103"	"Otu103"	71	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonella"	0	0	0.0381970970206264	0.0206185567010309	0	0.681699003670687	0	0.295473348303983	0	0.647528599179797	0.00788374109794234	0.270195096753685	0.0974782792964611
"Otu104"	"Otu104"	70	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0.0153491941673062	0	0.0572956455309397	1.03092783505155	0.0378979282465892	0	0.154023873700424	0.035456801796478	0.0792707094728498	0	0.149791080860905	0.0516549449676163	0.12926467471922
"Otu105"	"Otu105"	68	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Collinsella"	0	0	0	0.123711340206186	0	0.157315154693235	0.0385059684251059	0.130008273253753	0.541683181397807	0.129505719835959	0.0157674821958847	0.246354352922478	0.033905488450943
"Otu106"	"Otu106"	66	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Sharpea"	0.0613967766692249	0.0147754137115839	0.0763941940412529	0.288659793814433	0.0252652854977261	0.367068694284216	0	0.153646141118071	0.0660589245607082	0.323764299589899	0.068325756182167	0.15893829220805	0.101716465352829
"Otu107"	"Otu107"	66	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.0306983883346124	0.0221631205673759	0.305576776165011	0.0618556701030928	0.126326427488631	0	1.19368502117828	0	0	0.0215842866393266	0.0893490657766799	0.12715063376644	0.13986013986014
"Otu108"	"Otu108"	66	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Terrisporobacter"	0.0306983883346124	0	0.0190985485103132	0.0206185567010309	0.644264780192016	0	0.154023873700424	0	0	0.151090006475286	0.144535253462276	0.0437080303572138	0.13986013986014
"Otu109"	"Otu109"	61	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0.103427895981087	0.0190985485103132	0	0.0505305709954523	0.157315154693235	0	0.449119489422054	0	0.0215842866393266	0.0499303602869682	0.166885206818453	0.0487391396482306
"Otu110"	"Otu110"	61	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Senegalimassilia"	0.0153491941673062	0	0.114591291061879	0.144329896907216	0.265285497726124	0	0.0385059684251059	0.035456801796478	0.290659268067116	0	0.091976979475994	0.103309889935233	0.0762873490146217
"Otu111"	"Otu111"	59	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0	0.41371158392435	0.0381970970206264	0	0.0126326427488631	0	0	0	0	0	0.155046908259533	0	0.125026488662852
"Otu112"	"Otu112"	57	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptostreptococcaceae_unclassified"	0	0	0.0381970970206264	0.0618556701030928	0.0631632137443153	0.0524383848977451	0.154023873700424	0.035456801796478	0.118906064209275	0.647528599179797	0.0262791369931411	0.186752493344459	0.0953591862682772
"Otu113"	"Otu113"	55	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionales_unclassified"	"Desulfovibrionales_unclassified"	0	0	0.0572956455309397	0.0618556701030928	0.61899949469429	0	0	0	0	0	0.144535253462276	0	0.116550116550117
"Otu114"	"Otu114"	53	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.265957446808511	0.0381970970206264	0.123711340206186	0.0884284992420414	0.0524383848977451	0.0385059684251059	0	0	0	0.13402359866502	0.00794691461040251	0.112311930493749
"Otu115"	"Otu115"	53	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.0306983883346124	0.184692671394799	0.171886936592819	0.247422680412371	0.0252652854977261	0.10487676979549	0	0	0	0.0215842866393266	0.131395684965706	0.0119203719156038	0.112311930493749
"Otu116"	"Otu116"	52	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0.0664893617021277	0.0381970970206264	0	0.32844871147044	0	0.577589526376588	0	0	0	0.0972328068746222	0.0596018595780188	0.110192837465565
"Otu117"	"Otu117"	51	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0.0920951650038373	0.0812647754137116	0.133689839572192	0.144329896907216	0.176856998484083	0.10487676979549	0.0385059684251059	0	0.0396353547364249	0	0.118256116469135	0.0238407438312075	0.101716465352829
"Otu118"	"Otu118"	50	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	0	0	0.0190985485103132	0	0.341081354219303	0	0	0	0.290659268067116	0	0.0735815835807952	0.0874160607144276	0.0593346047891502
"Otu119"	"Otu119"	49	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Coriobacteriaceae_unclassified"	0	0	0.0381970970206264	0.0412371134020619	0.113693784739768	0	0.154023873700424	0	0.422777117188532	0	0.0341628780910835	0.143044462987245	0.0360245814791269
"Otu120"	"Otu120"	48	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0	0.268041237113402	0.429509853461344	0	0	0	0	0	0.123511943867763	0	0.0995973723246451
"Otu121"	"Otu121"	48	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Succinivibrionaceae"	"Anaerobiospirillum"	0.414428242517268	0.155141843971631	0	0	0	0	0	0	0	0	0.126139857567077	0	0.101716465352829
"Otu122"	"Otu122"	48	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Campylobacteraceae"	"Campylobacter"	0.414428242517268	0.0812647754137116	0	0	0	0	0	0.118189339321593	0	0	0.0998607205739364	0.0397345730520126	0.0805255350709896
"Otu123"	"Otu123"	47	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Alistipes"	0.0460475825019186	0.0147754137115839	0.229182582123759	0	0.29055078322385	0.157315154693235	0.154023873700424	0	0	0	0.105116547972565	0.0278142011364088	0.0995973723246451
"Otu124"	"Otu124"	46	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0	0	0	0.0412371134020619	0.176856998484083	0	0.192529842125529	0	0	0.539607165983164	0.0420466191890258	0.119203719156038	0.0974782792964611
"Otu125"	"Otu125"	45	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	0	0	0.0954927425515661	0	0	0.943890928159413	0	0.035456801796478	0	0.410101446147205	0.0131395684965706	0.15893829220805	0.0890019071837254
"Otu126"	"Otu126"	43	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0.0147754137115839	0.0572956455309397	0.164948453608247	0.378979282465892	0	0	0	0	0	0.113000289070507	0	0.0911210002119093
"Otu127"	"Otu127"	43	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Oscillibacter"	0	0.30289598108747	0	0	0.0252652854977261	0	0	0	0	0	0.113000289070507	0	0.0911210002119093
"Otu128"	"Otu128"	41	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0	0	0.343773873185638	0	0	0	0.0385059684251059	0	0	0.474854306065185	0.0473024465876541	0.0913895180196289	0.0868828141555414
"Otu129"	"Otu129"	41	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Mitsuokella"	0	0	0.0381970970206264	0.206185567010309	0.189489641232946	0.157315154693235	0	0.118189339321593	0	0.0215842866393266	0.0709536698814811	0.0556284022728176	0.065691883873702
"Otu130"	"Otu130"	40	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.0153491941673062	0.0147754137115839	0	0	0.101061141990905	0	0	0.17728400898239	0.105694279297133	0.129505719835959	0.0289070506924553	0.115230261850836	0.0360245814791269
"Otu131"	"Otu131"	40	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.0295508274231678	0	0.144329896907216	0.0884284992420414	0	0.115517905275318	0	0.251023913330691	0	0.0473024465876541	0.0874160607144276	0.0445009535918627
"Otu132"	"Otu132"	39	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"Eubacterium"	0	0	0.114591291061879	0.577319587628866	0.0252652854977261	0	0	0	0.0396353547364249	0	0.0946048931753081	0.0119203719156038	0.0762873490146217
"Otu133"	"Otu133"	39	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0	0.00738770685579196	0.0381970970206264	0.0618556701030928	0.416877210712481	0	0	0	0	0	0.10248863427325	0	0.0826446280991736
"Otu134"	"Otu134"	37	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0613967766692249	0.0295508274231678	0	0.515463917525773	0.0378979282465892	0	0	0	0.0132117849121416	0	0.0946048931753081	0.00397345730520126	0.0762873490146217
"Otu135"	"Otu135"	37	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	0	0.00738770685579196	0.229182582123759	0.0206185567010309	0.176856998484083	0	0.154023873700424	0	0.0660589245607082	0	0.0735815835807952	0.0357611157468113	0.067810976901886
"Otu136"	"Otu136"	37	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Pseudoflavonifractor"	0	0	0.0190985485103132	0.0206185567010309	0	0	0.269541778975741	0.283654414371824	0	0.0863371465573063	0.00525582739862823	0.139071005682044	0.0275482093663912
"Otu137"	"Otu137"	36	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.0613967766692249	0.0369385342789598	0.133689839572192	0	0.0126326427488631	0.209753539590981	0.0770119368502118	0.0236378678643186	0.105694279297133	0.0647528599179797	0.0446745328883399	0.0754956887988239	0.0550964187327824
"Otu138"	"Otu138"	36	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_unclassified"	"Clostridia_unclassified"	"Clostridia_unclassified"	0.0460475825019186	0.00738770685579196	0.0381970970206264	0.0412371134020619	0.277918140474987	0	0.231035810550635	0	0	0	0.0788374109794234	0.0238407438312075	0.0762873490146217
"Otu139"	"Otu139"	36	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto"	0	0.0295508274231678	0	0	0	0.0524383848977451	0	0.260016546507505	0	0.194258579753939	0.0105116547972565	0.12715063376644	0.0296673023945751
"Otu140"	"Otu140"	36	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Coriobacteriaceae_unclassified"	0	0	0.0381970970206264	0.22680412371134	0.0505305709954523	0.314630309386471	0.0770119368502118	0	0.145329634033558	0	0.0446745328883399	0.0754956887988239	0.0529773257045984
"Otu141"	"Otu141"	34	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Faecalicoccus"	0	0	0	0	0.0252652854977261	0	0.192529842125529	0	0.303871052979257	0.0863371465573063	0.00525582739862823	0.12715063376644	0.0233100233100233
"Otu142"	"Otu142"	34	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0.0153491941673062	0.00738770685579196	0.114591291061879	0.0412371134020619	0.151591712986357	0	0.231035810550635	0	0.0792707094728498	0	0.0578141013849105	0.0476814876624151	0.0593346047891502
"Otu143"	"Otu143"	33	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.0306983883346124	0	0.0381970970206264	0.144329896907216	0.265285497726124	0	0.0385059684251059	0	0	0	0.0840932383780517	0.00397345730520126	0.0699300699300699
"Otu144"	"Otu144"	33	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.184190330007675	0.132978723404255	0.0572956455309397	0	0	0	0	0	0	0	0.0867211520773658	0	0.0699300699300699
"Otu145"	"Otu145"	33	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0.0381970970206264	0.247422680412371	0.0378979282465892	0	0	0	0.211388558594266	0	0.0446745328883399	0.0635753168832201	0.0360245814791269
"Otu147"	"Otu147"	32	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	0.460475825019186	0	0	0	0	0	0	0	0	0.0431685732786531	0.0788374109794234	0.00794691461040251	0.067810976901886
"Otu148"	"Otu148"	32	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0.0381970970206264	0.185567010309278	0.265285497726124	0	0	0	0	0	0.0840932383780517	0	0.067810976901886
"Otu149"	"Otu149"	32	"Bacteria"	"Proteobacteria"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	0	0.169917257683215	0	0	0	0	0.0770119368502118	0	0.0924824943849914	0	0.0604420150842246	0.0357611157468113	0.0529773257045984
"Otu150"	"Otu150"	31	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Clostridium_IV"	0.153491941673062	0.118203309692671	0.0190985485103132	0	0	0	0.154023873700424	0	0	0	0.0709536698814811	0.015893829220805	0.065691883873702
"Otu151"	"Otu151"	31	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0.0147754137115839	0.171886936592819	0.0412371134020619	0	0.157315154693235	0.154023873700424	0.0590946696607966	0.0396353547364249	0.0647528599179797	0.0341628780910835	0.0715222314936226	0.0487391396482306
"Otu152"	"Otu152"	28	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0	0	0.0381970970206264	0	0.32844871147044	0	0	0	0	0	0.0735815835807952	0	0.0593346047891502
"Otu153"	"Otu153"	26	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVb"	0.0153491941673062	0.103427895981087	0.133689839572192	0	0	0	0.154023873700424	0	0	0	0.0578141013849105	0.015893829220805	0.0550964187327824
"Otu154"	"Otu154"	26	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0	0.0824742268041237	0.277918140474987	0	0	0	0	0	0.068325756182167	0	0.0550964187327824
"Otu155"	"Otu155"	26	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Oscillibacter"	0.0306983883346124	0.132978723404255	0.0572956455309397	0.0206185567010309	0.0126326427488631	0	0.0385059684251059	0	0	0	0.0656978424828529	0.00397345730520126	0.0550964187327824
"Otu156"	"Otu156"	26	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Treponema"	0	0	0.0190985485103132	0.0206185567010309	0.303183425972713	0	0	0	0	0	0.068325756182167	0	0.0550964187327824
"Otu157"	"Otu157"	25	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.162529550827423	0	0	0.0378979282465892	0	0	0	0	0	0.0656978424828529	0	0.0529773257045984
"Otu159"	"Otu159"	24	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0	0	0.101061141990905	0	0.231035810550635	0	0.0924824943849914	0.0647528599179797	0.0210233095945129	0.0635753168832201	0.0360245814791269
"Otu160"	"Otu160"	24	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.0295508274231678	0	0.412371134020619	0	0	0	0	0	0	0.0630699287835387	0	0.0508582326764145
"Otu161"	"Otu161"	23	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0.0147754137115839	0.0572956455309397	0.0412371134020619	0	0.0524383848977451	0.0770119368502118	0.0472757357286373	0.0264235698242833	0.151090006475286	0.0183953958951988	0.0635753168832201	0.0360245814791269
"Otu162"	"Otu162"	23	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Olsenella"	0	0	0	0.309278350515464	0	0	0	0	0.105694279297133	0	0.0394187054897117	0.03178765844161	0.0317863954227591
"Otu163"	"Otu163"	23	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Slackia"	0	0.0221631205673759	0	0	0	0	0.308047747400847	0.035456801796478	0.118906064209275	0	0.00788374109794234	0.0794691461040251	0.0233100233100233
"Otu164"	"Otu164"	23	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0	0.0221631205673759	0.0190985485103132	0.103092783505155	0.0378979282465892	0	0.269541778975741	0	0.0528471396485665	0	0.0315349643917694	0.0437080303572138	0.0402627675354948
"Otu165"	"Otu165"	22	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0	0.144329896907216	0.189489641232946	0	0	0	0	0	0.0578141013849105	0	0.0466200466200466
"Otu166"	"Otu166"	22	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Acetivibrio"	0.0306983883346124	0.118203309692671	0	0	0.0505305709954523	0	0	0	0	0	0.0578141013849105	0	0.0466200466200466
"Otu167"	"Otu167"	22	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	0.0613967766692249	0.0295508274231678	0.114591291061879	0.0206185567010309	0	0	0.0385059684251059	0.0118189339321593	0.0132117849121416	0.0215842866393266	0.0394187054897117	0.015893829220805	0.0360245814791269
"Otu168"	"Otu168"	22	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0	0	0.247422680412371	0.126326427488631	0	0	0	0	0	0.0578141013849105	0	0.0466200466200466
