"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL10"	"CONTROL11"	"CONTROL12"	"CONTROL13"	"GOS10"	"GOS11"	"GOS12"	"GOS9"	"CONTROL"	"GOS"	"TOTAL"
"Otu041"	"Otu041"	74	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0	0	0	0	0.487965710517639	0	0	0	0	0.143653058451265	0.0750164732120229
"Otu042"	"Otu042"	72	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0	0	0	0.474777448071217	0	0	0	0	0.139770543357987	0.0729890009630493
"Otu043"	"Otu043"	69	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Turicibacter"	0.110759493670886	0.00521186219836348	0.163861164903918	0.106439595529537	0.019782393669634	0.0172532781228433	0	0.175858187957231	0.0827463294576933	0.0582377263991614	0.0699477925895889
"Otu044"	"Otu044"	69	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Sharpea"	0	0.35961849168708	0	0	0	0	0	0	0.146397352117457	0	0.0699477925895889
"Otu045"	"Otu045"	66	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacteriales"	"Enterobacteriaceae"	"Enterobacteriaceae_unclassified"	0.205696202531646	0.0677542085787252	0.0968270519886787	0	0	0	0	0.0914462577377603	0.110328439276924	0.0252363481063033	0.0658928480916418
"Otu046"	"Otu046"	60	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Leptotrichiaceae"	"Leptotrichia"	0	0	0	0	0.217606330365974	0.0862663906142167	0.0189753320683112	0.105514912774339	0	0.116475452798323	0.0608241674692078
"Otu047"	"Otu047"	57	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0	0	0	0	0.369271348499835	0	0	0.00703432751828925	0	0.110651680158407	0.0577829590957474
"Otu048"	"Otu048"	56	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Fusobacterium"	0	0	0	0	0.369271348499835	0	0	0	0	0.108710422611768	0.0567692229712606
"Otu049"	"Otu049"	54	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Ruminococcus2"	0.0158227848101266	0.00521186219836348	0.0148964695367198	0	0.29673590504451	0	0.0284629981024668	0.00703432751828925	0.0106085037766273	0.0951216197852969	0.054741750722287
"Otu050"	"Otu050"	54	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0.00521186219836348	0	0	0.349488954830201	0	0	0	0.00212170075532547	0.102886649971852	0.054741750722287
