"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL1"	"CONTROL2"	"CONTROL3"	"CONTROL4"	"GOS1"	"GOS2"	"GOS3"	"GOS4"	"CONTROL"	"GOS"	"TOTAL"
"Otu020"	"Otu020"	295	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micrococcaceae"	"Rothia"	0	0.112175338683234	0	0.242130750605327	0.048828125	0.469483568075117	0.147235979119261	1.59003303964758	0.0804435264702685	0.787858429779827	0.374641233395139
"Otu021"	"Otu021"	291	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonella"	0.668960244648318	0.276123910604884	0.490722281858611	0.770416024653313	0.01220703125	0.156494522691706	0.615714094498728	0.289096916299559	0.43048157408414	0.283995480502031	0.369561352264357
"Otu022"	"Otu022"	255	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0.267584097859327	0.0474587971352144	0.130348106118693	0.286154523442659	0.32958984375	2.50391236306729	0.69602462856378	0.392345814977974	0.119578215023372	0.610742968821571	0.323842422087323
"Otu023"	"Otu023"	225	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Acidaminococcaceae"	"Acidaminococcus"	0.344036697247706	0.651479851583398	0.0843428921944487	0.132071318511996	0.09765625	0.430359937402191	0.0401552670325258	0.117015418502203	0.404391781715404	0.119094878920206	0.285743313606462
"Otu024"	"Otu024"	217	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	1.24235474006116	0.211407369056864	0.207023462659101	0.352190182698657	0.08544921875	0	0.0267701780216838	0.351046255506608	0.341341450157626	0.183222890646471	0.275583551344899
"Otu025"	"Otu025"	207	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Acidaminococcaceae"	"Phascolarctobacterium"	0.248470948012232	0.0345154888256105	0.268363747891428	0.154083204930663	0.01220703125	0.0391236306729265	1.63298085932271	0.137665198237885	0.136971409935863	0.439734937551531	0.262883848517945
"Otu026"	"Otu026"	199	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0.0258866166192079	0.245361140929305	0.220118864186661	0	0	0.910186052737251	0.571310572687225	0.104359169474943	0.461110941460286	0.252724086256382
"Otu027"	"Otu027"	111	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Actinomyces"	0.0191131498470948	0	0	0.11005943209333	0.08544921875	0.860719874804382	0.0535403560433677	0.495594713656388	0.0130448961843679	0.320640058631325	0.140966701379188
"Otu028"	"Otu028"	108	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonellaceae_unclassified"	0.0191131498470948	0	0.138015641772734	0.132071318511996	0	0	0.843260607683041	0.137665198237885	0.0543537341015328	0.253458332060952	0.137156790531102
"Otu029"	"Otu029"	103	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto"	0.210244648318043	0.107860902580033	0.145683177426775	0.264142637023993	0.06103515625	0	0.0803105340650515	0.172081497797357	0.145668007392108	0.109933734387883	0.130806939117625
"Otu030"	"Otu030"	102	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Moraxella"	0.172018348623853	0.0431443610320131	0.0920104278484895	0.0660356592559982	0.0244140625	0.625978090766823	0.642484272520412	0.0137665198237885	0.0739210783780846	0.207652609399334	0.129536968834929
"Otu031"	"Otu031"	99	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.114678899082569	0.0129433083096039	0	0.0880475456746643	0.10986328125	0.821596244131455	0.200776335162629	0.282213656387665	0.028263941732797	0.262619476593276	0.125727057986843
"Otu032"	"Otu032"	97	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Terrisporobacter"	0.133792048929664	0.0517732332384157	0.115013034810612	0.0880475456746643	0.0244140625	0	0	0.392345814977974	0.0826176758343298	0.180169175802364	0.123187117421452
"Otu033"	"Otu033"	91	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Leptotrichiaceae"	"Leptotrichia"	0.420489296636086	0.185520752437656	0.176353320042938	0.0660356592559982	0	0	0	0	0.197847592129579	0	0.11556729572528
"Otu034"	"Otu034"	90	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Subdoligranulum"	0	0.0906031581672275	0.0920104278484895	0.198106977767995	0.01220703125	0	0.240931602195155	0.199614537444934	0.0913142732905751	0.146578312517177	0.114297325442585
