"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL5"	"CONTROL6"	"CONTROL7"	"CONTROL8"	"CONTROL9"	"GOS5"	"GOS6"	"GOS7"	"GOS8"	"CONTROL"	"GOS"	"TOTAL"
"Otu079"	"Otu079"	224	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0.353950977789576	0.137568784392196	0.694444444444444	0.140930138916851	0.562034565125755	0	0	0	0.00398342893562779	0.37872998080875	0.00158005340580512	0.183351068183678
"Otu080"	"Otu080"	209	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.0176975488894788	0.175087543771886	0.222578347578348	0.0201328769881216	0.196712097794014	0.0257599175682638	0.0244061178001952	0.554268320385262	0.0956022944550669	0.100202102545813	0.237008010870767	0.171073094867807
"Otu081"	"Otu081"	203	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.0929121316697637	0.0500250125062531	0.115740740740741	0.12079726192873	0.365322467331741	0.20607934054611	0.5125284738041	0.081777293171596	0.147386870618228	0.129073894804776	0.199086729131445	0.165343373987067
"Otu082"	"Otu082"	199	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.0044243872223697	0	0.0712250712250712	1.75156029796658	0.112406913025151	0	0	0	0.0318674314850223	0.324383077733055	0.0126404272464409	0.162887779323893
"Otu083"	"Otu083"	198	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Erysipelotrichaceae_unclassified"	0.0353950977789576	0.0125062531265633	0.560897435897436	0.140930138916851	0.351271603203597	0.360638845955693	0.0650829808005207	0.236245513606833	0.0517845761631612	0.188515820043817	0.137464646305045	0.162069247769502
"Otu084"	"Otu084"	198	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0	2.02601300650325	0	0.211395208375277	0.0281017282562878	0.0515198351365276	0.0406768630003254	0	0.0199171446781389	0.314193033406362	0.0189606408696614	0.16125071621511
"Otu085"	"Otu085"	194	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Ruminococcus2"	0.159277940005309	0.275137568784392	0.178062678062678	0.0905979464465472	0.0843051847688633	0.489438433797012	0.577611454604621	0.00908636590795511	0.0358508604206501	0.157945687063739	0.159585393986317	0.158795121551936
"Otu086"	"Otu086"	190	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0044243872223697	0.400200100050025	0	0.603986309643648	0.18266123366587	0.0515198351365276	0.0325414904002603	0.181727318159102	0.151370299553856	0.18002411643824	0.13272448608763	0.15552099533437
"Otu087"	"Otu087"	190	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae_1"	"Peptococcus"	0.123882842226352	0	0.0623219373219373	0.714717133078317	1.12406913025151	0	0	0	0.0159337157425112	0.315891374127477	0.00632021362322046	0.15552099533437
"Otu088"	"Otu088"	186	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	0.256614458897443	0.0625312656328164	0.0356125356125356	0.0100664384940608	0.238864690178446	0.128799587841319	0.211519687601692	0.0908636590795511	0.187221159974506	0.144358961294815	0.154845233768901	0.14979127445363
"Otu089"	"Otu089"	180	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae_1"	"Peptococcus"	0	0	0	0	0	0.566718186501803	0.374227139602994	0.00908636590795511	0.438177182919057	0	0.284409613044921	0.147335679790456
"Otu090"	"Otu090"	180	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_unclassified"	"Clostridia_unclassified"	"Clostridia_unclassified"	0.0044243872223697	0.425212606303152	0.641025641025641	0.140930138916851	0.309119010819165	0	0.0569476082004556	0	0.115519439133206	0.242862723119512	0.0568819226089842	0.146517148236065
"Otu091"	"Otu091"	179	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_unclassified"	0	0	0.0801282051282051	0.231528085363398	0.126457777153295	0.824317362184441	0.862349495606899	0	0	0.0696319695657343	0.218047370001106	0.146517148236065
"Otu092"	"Otu092"	172	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0	0.387693846923462	0.222578347578348	0.0100664384940608	0.0140508641281439	0	0	0.508836490845486	0.00796685787125558	0.0985037618246973	0.180126088261783	0.140787427355325
"Otu093"	"Otu093"	168	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	1.87593796898449	0.133547008547009	0	0	0	0	0.0136295488619327	0	0.280226218984053	0.00474016021741535	0.137513301137759
"Otu094"	"Otu094"	166	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micrococcaceae"	"Rothia"	0.415892398902752	0.0625312656328164	0.151353276353276	0.0402657539762432	0.0983560488970072	0	0	0.0227159147698878	0.135436583811345	0.215689271581665	0.0616220828263995	0.135876238028976
"Otu095"	"Otu095"	164	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0	0.237618809404702	0.73005698005698	0.603986309643648	0.0421525923844316	0	0	0	0	0.278527878262937	0	0.134239174920193
"Otu096"	"Otu096"	159	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Intestinimonas"	0.0840633572250243	0.300150075037519	0.133547008547009	0.493255486208979	0.168610369537727	0	0.178978197201432	0	0.0717017208413002	0.202102545812741	0.0632021362322047	0.130146517148236
"Otu097"	"Otu097"	156	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.0250125062531266	0.0534188034188034	0.221461646869338	0.309119010819165	0.309119010819165	0.154572079401237	0.0636045613556858	0.23502230720204	0.0883137174980045	0.164325554203732	0.127690922485062
"Otu098"	"Otu098"	156	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Leptotrichiaceae"	"Leptotrichia"	0.0044243872223697	0	0	0.0301993154821824	0	0.103039670273055	0.00813537260006508	0.118122756803416	0.481994901210962	0.00679336288446188	0.240168117682378	0.127690922485062
"Otu099"	"Otu099"	153	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.637818909454727	0.0178062678062678	0.452989732232736	0.281017282562878	0.0257599175682638	0.0488122356003905	0	0.10755258126195	0.200404205091625	0.053721815797374	0.124416796267496
"Otu100"	"Otu100"	148	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto"	0.0044243872223697	0.0250125062531266	0.151353276353276	0	0	0.0515198351365276	0.0162707452001302	0.227159147698878	0.294773741236456	0.0339668144223094	0.202246835943055	0.12114267004993
"Otu101"	"Otu101"	142	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0088487744447394	0.300150075037519	0.810185185185185	0	0.0140508641281439	0	0.00813537260006508	0.00908636590795511	0.0836520076481836	0.200404205091625	0.0379212817393228	0.116231480723582
"Otu102"	"Otu102"	139	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Mitsuokella"	0.252190071675073	0.0375187593796898	0.0267094017094017	0.442923293738675	0.379373331459885	0	0	0	0.0199171446781389	0.227577656629473	0.00790026702902558	0.113775886060408
"Otu103"	"Otu103"	138	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.106185293336873	0.0125062531265633	0.151353276353276	0.191262331387155	0.238864690178446	0.20607934054611	0.195248942401562	0.00908636590795511	0.103569152326322	0.132470576247007	0.094803204348307	0.112957354506016
"Otu104"	"Otu104"	136	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	1.66333166583292	0.0089031339031339	0	0.0140508641281439	0	0	0	0.00398342893562779	0.229275997350588	0.00158005340580512	0.111320291397233
"Otu105"	"Otu105"	133	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonadaceae_unclassified"	0	0	0.151353276353276	0.775115764042682	0.519881972741324	0	0	0	0.00398342893562779	0.222482634466127	0.00158005340580512	0.108046165179668
"Otu106"	"Otu106"	128	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	0	0.0125062531265633	0.0979344729344729	0.211395208375277	0.25291555430659	0.154559505409583	0.0569476082004556	0.0636045613556858	0.199171446781389	0.086615376776889	0.121664112246994	0.104772038962102
"Otu107"	"Otu107"	127	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Howardella"	0.393770462790903	0	0.0712250712250712	0.0402657539762432	0.154559505409583	0	0.0406768630003254	0	0.0358508604206501	0.190214160764933	0.0221207476812716	0.103134975853319
"Otu108"	"Otu108"	127	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Senegalimassilia"	0.0752145827802849	0.0625312656328164	0.151353276353276	0.0201328769881216	0.210762961922158	0.0772797527047913	0.292873413602343	0.0590613784017082	0.075685149776928	0.0951070803824663	0.112183791812163	0.103953507407711
"Otu109"	"Otu109"	126	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0132731616671091	0	0	0.171129454399034	0.800899255304201	0.0257599175682638	0.0488122356003905	0.109036390895461	0.0717017208413002	0.130772235525891	0.0774226168844507	0.103134975853319
"Otu110"	"Otu110"	124	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.0044243872223697	0	0.0089031339031339	0	0	0	0.0650829808005207	0.0136295488619327	0.442160611854684	0.00339668144223094	0.192766515508224	0.101497912744536
"Otu111"	"Otu111"	121	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Butyricimonas"	0.0088487744447394	0.187593796898449	0.0979344729344729	0.38252466277431	0.0421525923844316	0	0.309144158802473	0	0.055768005098789	0.117185509756967	0.082162777101866	0.099042318081362
"Otu112"	"Otu112"	118	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.0044243872223697	0.137568784392196	0	0.0100664384940608	0	0.360638845955693	0.219655060201757	0.290763709054564	0	0.0220784293745011	0.165905607609537	0.0965867234181878
"Otu113"	"Otu113"	111	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0.106185293336873	0	0.186965811965812	0.12079726192873	0.0562034565125755	0	0	0.00454318295397756	0.195188017845762	0.103598783988044	0.0790026702902558	0.0908570025374478
"Otu114"	"Otu114"	110	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Intestinimonas"	0	1.13806903451726	0.0801282051282051	0.0301993154821824	0.0562034565125755	0	0	0	0.0119502868068834	0.181722457159355	0.00474016021741535	0.0900384709830564
"Otu115"	"Otu115"	109	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Actinomyces"	0.163702327227679	0.0250125062531266	0.0623219373219373	0.0100664384940608	0.0281017282562878	0	0.0162707452001302	0.0363454636318205	0.199171446781389	0.083218695334658	0.094803204348307	0.089219939428665
"Otu116"	"Otu116"	106	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto"	0.0176975488894788	0.0500250125062531	0.0801282051282051	0	0	0	0	0.37254100222616	0.0278840025493945	0.028871792258963	0.140624753116655	0.0867643447654907
"Otu117"	"Otu117"	103	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Butyricimonas"	0	0.150075037518759	0.0801282051282051	0.63418562512583	0.266966418434734	0	0	0	0	0.174929094274893	0	0.0843087501023164
"Otu118"	"Otu118"	100	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0.0356125356125356	0.050332192470304	0.0983560488970072	0.154559505409583	0.130165961601041	0.040888646585798	0.211121733588273	0.0271734515378475	0.13272448608763	0.0818531554391422
"Otu119"	"Otu119"	98	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptostreptococcus"	0.0530926466684364	0	0.0534188034188034	0.211395208375277	0	0	0.00813537260006508	0	0.223072020395156	0.0662352881235033	0.0900630441308916	0.0785790292215765
"Otu120"	"Otu120"	88	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Moraxella"	0.314131492788249	0.0125062531265633	0.0445156695156695	0	0	0	0	0.0181727318159102	0.0278840025493945	0.130772235525891	0.0173805874638563	0.0720307767864451
"Otu121"	"Otu121"	87	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	0.225643748340855	0.0125062531265633	0.0534188034188034	0.0100664384940608	0	0	0.0244061178001952	0.00454318295397756	0.0358508604206501	0.100202102545813	0.0205406942754665	0.0589342719161824
"Otu122"	"Otu122"	87	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.044243872223697	0	0.20477207977208	0.12079726192873	0.0562034565125755	0.128799587841319	0.0488122356003905	0.00908636590795511	0.0876354365838113	0.083218695334658	0.0553018692031791	0.0687566505688794
"Otu123"	"Otu123"	86	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	0.0044243872223697	0.212606303151576	0.169159544159544	0.432856855244614	0	0	0.0325414904002603	0	0.00398342893562779	0.135867257689238	0.00790026702902558	0.0695751821232709
"Otu124"	"Otu124"	84	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0.169159544159544	0.0201328769881216	0.210762961922158	0	0.0325414904002603	0.109036390895461	0.0796685787125558	0.0611402659601569	0.0758425634786456	0.0687566505688794
"Otu125"	"Otu125"	81	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Coriobacteriaceae_unclassified"	0.0398194850013273	0.162581290645323	0.0534188034188034	0.221461646869338	0.140508641281439	0	0.0325414904002603	0.0136295488619327	0.055768005098789	0.101900443266928	0.0331811215219074	0.0663010559057052
"Otu126"	"Otu126"	79	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.225643748340855	0	0.142450142450142	0.0100664384940608	0.0843051847688633	0	0.00813537260006508	0.00454318295397756	0.0119502868068834	0.125677213362545	0.00790026702902558	0.0646639927969223
"Otu127"	"Otu127"	77	"Bacteria"	"Proteobacteria"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	0	0.400200100050025	0.0623219373219373	0.150996577410912	0.0140508641281439	0.0257599175682638	0	0.0954068420335287	0	0.0934087396613509	0.0347611749277126	0.0630269296881395
"Otu128"	"Otu128"	77	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0.0132731616671091	0.0375187593796898	0.0712250712250712	0	0.210762961922158	0.515198351365276	0.203384315001627	0.00908636590795511	0.00398342893562779	0.0492518809123486	0.0758425634786456	0.0630269296881395
"Otu129"	"Otu129"	77	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0.560897435897436	0	0	0	0	0.0181727318159102	0.0398342893562779	0.106995465430275	0.0221207476812716	0.0630269296881395
"Otu130"	"Otu130"	77	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0	0.471866096866097	0.110730823434669	0.0983560488970072	0	0.0406768630003254	0	0.00398342893562779	0.120582191199198	0.0094803204348307	0.0630269296881395
"Otu131"	"Otu131"	76	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Clostridium_IV"	0.230068135563224	0	0.169159544159544	0	0.0140508641281439	0	0	0	0.0159337157425112	0.122280531920314	0.00632021362322046	0.0622083981337481
"Otu132"	"Otu132"	75	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Oscillibacter"	0	0.625312656328164	0.0267094017094017	0.0402657539762432	0	0	0	0	0.0677182919056724	0.0968054211035818	0.026860907898687	0.0605713350249652
"Otu133"	"Otu133"	73	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Pseudoflavonifractor"	0.0132731616671091	0.0250125062531266	0	0	0.449627652100604	0	0.122030589000976	0.0318022806778429	0.055768005098789	0.0628386066812724	0.0568819226089842	0.0597528034705738
"Otu134"	"Otu134"	73	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	0	0	0	0	0	0.0515198351365276	0.130165961601041	0.20444323292899	0.0398342893562779	0	0.115343898623773	0.0597528034705738
"Otu135"	"Otu135"	72	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.203521812229006	0.0125062531265633	0.0623219373219373	0.050332192470304	0.0140508641281439	0	0	0.0318022806778429	0.0159337157425112	0.101900443266928	0.0173805874638563	0.058115740361791
"Otu136"	"Otu136"	71	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0.0089031339031339	0.37245822428025	0.0281017282562878	0	0.203384315001627	0	0.0159337157425112	0.0679336288446188	0.0458215487683484	0.0564786772530081
"Otu137"	"Otu137"	70	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	0.176975488894788	0.0500250125062531	0.0356125356125356	0	0	0	0.00813537260006508	0.0227159147698878	0.0438177182919057	0.0815203546135426	0.026860907898687	0.0532045510354424
"Otu138"	"Otu138"	70	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	0.0309707105565879	0	0.0178062678062678	0.12079726192873	0.0983560488970072	0.0515198351365276	0.113895216400911	0	0.103569152326322	0.0475535401912332	0.0663622430438149	0.0572972088073995
"Otu139"	"Otu139"	67	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_Incertae_Sedis_XIII"	"Mogibacterium"	0.0840633572250243	0	0.0356125356125356	0	0.309119010819165	0.0515198351365276	0.00813537260006508	0.00454318295397756	0.0717017208413002	0.0764253324501962	0.0347611749277126	0.0548416141442253
"Otu140"	"Otu140"	65	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Sharpea"	0.0309707105565879	0	0.0623219373219373	0.352325347292128	0.112406913025151	0	0	0.0318022806778429	0.00398342893562779	0.0968054211035818	0.0126404272464409	0.0532045510354424
"Otu141"	"Otu141"	65	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_Incertae_Sedis_XIII"	"Mogibacterium"	0.0353950977789576	0	0.0356125356125356	0.37245822428025	0.0702543206407194	0.0257599175682638	0.0813537260006508	0	0	0.0917103989402354	0.0173805874638563	0.0532045510354424
"Otu142"	"Otu142"	65	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.712856428214107	0	0.0100664384940608	0.0421525923844316	0	0.0162707452001302	0	0.00398342893562779	0.103598783988044	0.00474016021741535	0.052386019481051
"Otu143"	"Otu143"	65	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Oscillibacter"	0	0	0.0979344729344729	0.150996577410912	0.112406913025151	0.20607934054611	0.0732183534005857	0.00908636590795511	0.0438177182919057	0.057743584517926	0.0474016021741535	0.052386019481051
"Otu144"	"Otu144"	62	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	0	0.0625312656328164	0.213675213675214	0.13086370042279	0.0983560488970072	0.257599175682638	0.00813537260006508	0	0.00796685787125558	0.083218695334658	0.0205406942754665	0.0507489563722681
"Otu145"	"Otu145"	60	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Campylobacteraceae"	"Campylobacter"	0	0	0	0	0	0	0	0	0.239005736137667	0	0.094803204348307	0.0491118932634853
"Otu146"	"Otu146"	60	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVb"	0.0044243872223697	0.225112556278139	0.0267094017094017	0.0201328769881216	0.0281017282562878	0	0	0.140838671573304	0.0119502868068834	0.0441568587490022	0.053721815797374	0.0491118932634853
"Otu147"	"Otu147"	59	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.0265463233342182	0	0.0178062678062678	0.0905979464465472	0.168610369537727	0.0257599175682638	0.097624471200781	0.0227159147698878	0.0478011472275335	0.0492518809123486	0.0474016021741535	0.0482933617090939
"Otu148"	"Otu148"	59	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0.0088487744447394	0.375187593796898	0.0356125356125356	0.0301993154821824	0.112406913025151	0	0.0650829808005207	0.00908636590795511	0.00796685787125558	0.0798220138924271	0.0189606408696614	0.0482933617090939
"Otu149"	"Otu149"	56	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Leptotrichiaceae"	"Leptotrichiaceae_unclassified"	0.225643748340855	0	0.0178062678062678	0	0.0140508641281439	0	0	0	0.00796685787125558	0.0917103989402354	0.00316010681161023	0.0458377670459196
"Otu150"	"Otu150"	55	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Allisonella"	0	0	0.133547008547009	0.0603986309643648	0.168610369537727	0.231839258114374	0.0732183534005857	0	0.0159337157425112	0.0560452437968105	0.0347611749277126	0.0450192354915282
"Otu151"	"Otu151"	54	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0	0.275137568784392	0.16025641025641	0.0805315079524864	0.0281017282562878	0	0.00813537260006508	0.00454318295397756	0.00796685787125558	0.0849170360557735	0.00632021362322046	0.0442007039371368
"Otu152"	"Otu152"	52	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Alistipes"	0	0.275137568784392	0.0712250712250712	0.140930138916851	0.0983560488970072	0	0	0	0.00398342893562779	0.086615376776889	0.00158005340580512	0.0425636408283539
"Otu153"	"Otu153"	52	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Roseburia"	0	0.0250125062531266	0.445156695156695	0	0	0	0	0	0	0.0883137174980045	0	0.0425636408283539
"Otu154"	"Otu154"	50	"Bacteria"	"Actinobacteria"	"Actinobacteria_unclassified"	"Actinobacteria_unclassified"	"Actinobacteria_unclassified"	"Actinobacteria_unclassified"	0.0088487744447394	0.0500250125062531	0.0089031339031339	0.110730823434669	0.0281017282562878	0	0.0650829808005207	0.00454318295397756	0.0836520076481836	0.0339668144223094	0.0474016021741535	0.0409265777195711
"Otu155"	"Otu155"	50	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptostreptococcaceae_unclassified"	0.0221219361118485	0.0625312656328164	0.089031339031339	0.0704650694584256	0.0562034565125755	0	0.0325414904002603	0.0454318295397756	0.0199171446781389	0.0526485623545796	0.0300210147102972	0.0409265777195711
"Otu156"	"Otu156"	49	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Turicibacter"	0	0.125062531265633	0.0356125356125356	0	0	0.128799587841319	0.0162707452001302	0.0363454636318205	0.0796685787125558	0.0237767700956166	0.0553018692031791	0.0401080461651797
"Otu157"	"Otu157"	48	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionales_unclassified"	"Desulfovibrionales_unclassified"	0	0.187593796898449	0.0801282051282051	0.0704650694584256	0.238864690178446	0	0	0	0	0.0815203546135426	0	0.0392895146107882
"Otu158"	"Otu158"	48	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Fusobacterium"	0.0176975488894788	0.100050025012506	0.0534188034188034	0.0402657539762432	0.140508641281439	0	0	0.00454318295397756	0.0597514340344168	0.054346903075695	0.0252808544928819	0.0392895146107882
"Otu159"	"Otu159"	47	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Actinomyces"	0.0973365188921334	0.0125062531265633	0.0445156695156695	0.0100664384940608	0.0281017282562878	0	0	0	0.0597514340344168	0.0526485623545796	0.0237008010870767	0.0376524515020054
"Otu160"	"Otu160"	47	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0	0	0.0623219373219373	0.402657539762432	0	0	0	0	0	0.0798220138924271	0	0.0384709830563968
"Otu161"	"Otu161"	47	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Actinobacillus"	0.0132731616671091	0.0250125062531266	0.258190883190883	0	0.0281017282562878	0	0	0	0.0398342893562779	0.0611402659601569	0.0158005340580512	0.0376524515020054
"Otu162"	"Otu162"	47	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0.0125062531265633	0.0178062678062678	0.0201328769881216	0.0843051847688633	0.0515198351365276	0.0244061178001952	0.0454318295397756	0.0836520076481836	0.0186817479322702	0.0568819226089842	0.0384709830563968
"Otu163"	"Otu163"	47	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0.0178062678062678	0.0905979464465472	0.112406913025151	0.0257599175682638	0.219655060201757	0	0	0.0322684737011939	0.0442414953625433	0.0384709830563968
